S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,CLASS OF CONTRACTOR,Technical Bid,,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT KHINIMUNG PROJ PS OF NANDAPUR BLOCK,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT KHINIMUNG PROJ PS OF NANDAPUR BLOCK,Please refer Tender documents. ,NA ,"14,46,551",Civil Works - Buildings,NA ,Tender,90.0,120.0,KHINIMUNG PROJ PS OF NANDAPUR BLOCK,764041.0,NA ,NA ,NA ,"IN OFFICE CHAMBER OF DPC, SS, KORAPUT",No ,No,06-Dec-2025 11:00 AM,03-Jan-2026 11:30 AM,06-Dec-2025 11:00 AM,02-Jan-2026 05:30 PM,NA ,NA ,06-Dec-2025 11:00 AM,02-Jan-2026 05:30 PM,"14,500",Yes,fixed,,Nil,Nil,"DISTRICT PROJECT COORDINATOR, SS, KORAPUT","DISTRICT PROJECT COORDINATOR, SAMAGRA SHIKSHA, KORAPUT, NEAR COLLECTORATE KORAPUT, ODISHA, 764020",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"6,000",Nil,Nil,No,OPEPA Bhubaneswar||Samagra Shiksha Koraput,IFB-DPC SS KPT ACR 16/31 OF 2024-25,2025_OPEPA_122629_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1.0,3342045.0,BISHNU PRIYA MOHARAN,02-Jan-2026 04:54 PM,Rejected-AOC,Smt. BISHNU PRIYA MOHARAN is bided 0.00 Percentage Less than the Tender Value which comes to Rs.1446551.29 found L-2.,04-Feb-2026 04:38 PM,03-Feb-2026,"INR 1,229,713.25",120.0,Karunakar Bhue,04-Feb-2026 04:38 PM,KhinimungAOC.pdf (3246.00 KB),"Tender Call Notice No. 16/31 IFB-DPC, SS, KPT, Tender 2025_OPEPA_122629_1 was opened by the comm. Vide Lt. 4682/CW/2025, 24/12/2025. SURAMA ENTERPRISES bidder is awarded the contract in W/O â€“ 527",Karunakar Bhue,Internal,"Karunakar Bhue,DEO-cum-DPC,SS,Kpt, Chameli Majumdar,ADEO(Scheme),SS,Kpt, Sanjaya Kumar Kespeta,AEE,ITDA,Kpt, Abhishek Sadangi,AEE,Dasmantpur, Venkateswr Misra,STC,SS,Kpt, Md.A.R.Khan,FC,SS,Kpt",Mohammed Agbal Rakhif Khan,10-Jan-2026 01:21 PM,techsummary_569594.pdf (659.13 KB),OPEPA Bhubaneswar||Samagra Shiksha Koraput,2025_OPEPA_122629_1,IFB-DPC SS KPT ACR 16/31 OF 2024-25,CONSTRUCTION OF 1 NO ADDITIONAL CLASS ROOM BUILDING AT KHINIMUNG PROJ PS OF NANDAPUR BLOCK,Karunakar Bhue,Internal,"Karunakar Bhue,DEO-cum-DPC,SS,Kpt, Chameli Majumdar,ADEO(Scheme),SS,Kpt, Sanjaya Kumar Kespeta,AEE,ITDA,Kpt, Abhishek Sadangi,AEE,Dasmantpur, Venkateswr Misra,STC,SS,Kpt, Md.A.R.Khan,FC,SS,Kpt",Mohammed Agbal Rakhif Khan,10-Jan-2026 03:15 PM,finsummary_569594.pdf (735.51 KB),Finance,"Tender Call Notice No. 16/31 IFB-DPC, SS, Kpt, Tender 2025_OPEPA_122629_1 was opened by the comm. Vide Lt. 4682/CW/2025, 24/12/2025 for const. of 1 ACR at KHINIMUNG PPS of NANDAPUR Block. 2 bidders participated and were admitted for technical evaluation.",Mohammed Agbal Rakhif Khan,05-Jan-2026 07:31 PM,finance_569594.pdf,BOQ Comparative Chart,1.0,3341931.0,SURAMA ENTERPRISES,INR,"1,229,713.25",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,AOC,2.0,3341931.0,SURAMA ENTERPRISES,01-Jan-2026 05:09 PM,Accepted-AOC,SURAMA ENTERPRISES is bided 14.99 Percentage Less than the Tender Value which comes to Rs.1229713.25 found L-1 and the Comm. have decided to award the Tender to SURAMA ENTERPRISES.,04-Feb-2026 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
