Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"E.E., R.W. Division No.-I, Ganjam, Berhampur","O/o the S.E., R.W. Division No.-I, In-front of De-paul School, Engineering School Road, Ganjam, Berhampur, 760010","26,860",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, E.M.D., PAN, GSTIN, Affidavit, Contractor R.C. and all other documents as per DTCN",12-Jan-2026 06:00 PM,20-Jan-2026 11:30 AM,12-Jan-2026 06:00 PM,19-Jan-2026 05:00 PM,12-Jan-2026 06:00 PM ,17-Jan-2026 03:00 PM ,12-Jan-2026 06:00 PM,19-Jan-2026 05:00 PM,Construction of RW Section Office Building Buguda-II for 2025-26.,Construction of RW Section Office Building Buguda-II for 2025-26.,NA ,NA ,"26,86,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Berhampur,760010.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO-I, GANJAM, BERHAMPUR",No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OT-16/SERWDG-I/2025-26,2026_CERWI_124480_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,24-Feb-2026,"INR 2,240,514",180.0,Rasmita Kumari Sahu,24-Feb-2026 01:56 PM,AOC1.pdf (397.00 KB),156P1 / 2025-26,1,3353605,BAHAN DAS,14-Jan-2026 11:42 AM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,"Executive Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"Divisional Accountant, J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,24-Feb-2026 01:45 PM,techsummary_575419.pdf (353.63 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2026_CERWI_124480_1,OT-16/SERWDG-I/2025-26,Construction of RW Section Office Building Buguda-II for 2025-26.,"Executive Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"D.A.O., J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,24-Feb-2026 01:51 PM,finsummary_575419.pdf (590.59 KB),Finance,Bid opening Summary,Rasmita Kumari Sahu,24-Feb-2026 01:37 PM,finance_575419.pdf,BOQ Comparative Chart,1.0,3359333.0,UPASANA TRIPATHY,INR,"2,240,514",AOC
,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,2,3355898,BANISREE SETHY,15-Jan-2026 03:26 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3359932,BISHOYI CONSTRUCTION,19-Jan-2026 03:27 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3358732,DIPAK KUMAR SAHU,18-Jan-2026 04:16 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3353033,MAHESWAR SETHI,13-Jan-2026 03:32 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3360039,Parameswari Mahapatro,19-Jan-2026 04:20 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3357867,RAJARAM NAYAK,16-Jan-2026 07:57 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3359973,Santosh Kumar Praharaj,19-Jan-2026 03:59 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3357829,TUNI MAJHI,16-Jan-2026 06:53 PM,Rejected-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3359333,UPASANA TRIPATHY,19-Jan-2026 12:05 PM,Accepted-AOC,After drawl of transparent lottery,24-Feb-2026 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
