Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Finance,All the 10 nos bidders have quoted equal rate i. e. 14.99 percentage less than the estimated cost put to tender hence 10nos bidders may be invited for lottery,DHIRENDRA KUMAR NAIK,22-Dec-2025 04:37 PM,finance_566078.pdf,BOQ Comparative Chart,"Er. D.K. Naik, SE MI Division, Sundargarh",Internal,"Sri R. Singh DAO, Sri S. Lakra AEE (Estr), Smt N. Soreng AE (Estr), Miss G. Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,16-Dec-2025 01:05 PM,16-Dec-2025 01:10 PM,techsummary_566078.pdf (913.28 KB),03-Jan-2026,"INR 5,277,062.37",120.0,DHIRENDRA KUMAR NAIK,05-Feb-2026 01:22 PM,ghagra.pdf (900.00 KB),The tender of Rasmita Naik B class Engg. contractor decided in Transparent Lottery Amounting to Rs 5277062.37 being 14.99 percent less than the Tendered value is accepted.,1,3275565,CHITTARANJAN HOTA,03-Dec-2025 04:42 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,1.0,3280062.0,RASMITA NAIK,INR,"5,277,062.37","Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,22-Dec-2025 04:51 PM,finsummary_566078.pdf (567.29 KB),Technical,All the 10nos bidders have submitted the required bid cost and fulfilled the required criteria. Hence their financial bids have been opened.,DHIRENDRA KUMAR NAIK,16-Dec-2025 01:02 PM,technical_566078.pdf,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",2025_CEMIB_121676_1,SE MID SNG 13/2025-26,Construction of Ghagra Check dam over Kelo nalla in Balisankara Block of Sundargarh District under MATY Scheme 2025-26.,AOC,Construction of Ghagra Check dam over Kelo nalla in Balisankara Block of Sundargarh District under MATY Scheme 2025-26.,Construction of Ghagra Check dam over Kelo nalla in Balisankara Block of Sundargarh District under MATY Scheme 2025-26.,B class contractor ,NA ,"62,07,578",Civil Works - Others,check dam ,Tender,90.0,120.0,Balisankara Block,770015.0,NA ,NA ,NA ,"O/o the Superintending Engineer, MID, Sundargarh",No ,No,"10,000",0.0,Nil,Nil,No,"S.E. M.I. Division, Sundargarh","O/o the Superintending Engineer, MI Division, Sundargarh, At/PO- Mahesdihi",1.0,ICICI BANK,"62,076",Yes,percentage,1.0%,Nil,Nil,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",SE MID SNG 13/2025-26,2025_CEMIB_121676_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-Nov-2025 10:00 AM,06-Dec-2025 11:00 AM,21-Nov-2025 10:00 AM,05-Dec-2025 05:30 PM,21-Nov-2025 10:00 AM ,05-Dec-2025 05:30 PM ,21-Nov-2025 10:00 AM,05-Dec-2025 05:30 PM,16-Dec-2025 01:10 PM,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, PAN, GSTIN, CDMS License, No Relation Certificate",AOC
,,,,,,,,,,,,,,,,,,,,2,3276740,DHANESWAR MAJHI,03-Dec-2025 10:38 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,,,,,,3,3273320,JAJATI KESHARI NAIK,02-Dec-2025 10:56 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3274806,NITYARANJAN JENA,03-Dec-2025 01:53 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3280306,RAJ KISHORE BHATTACHARYA,05-Dec-2025 09:50 AM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,3282563,RAKESH KUMAR SAMAL,05-Dec-2025 05:10 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,3281164,RANJIT BISWAL,05-Dec-2025 12:24 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,3280062,RASMITA NAIK,04-Dec-2025 08:27 PM,Accepted-AOC,Accepted,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,3280881,RUPALIN BISWAL,05-Dec-2025 11:16 AM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,3274691,SUBRAT KUMAR PANDEY,04-Dec-2025 12:14 PM,Rejected-AOC,Rejected,05-Feb-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
