S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,S.E Nayagarh,"SE, NAYAGARH IRRIGATION DIVISION",1.0,Fee/PreQual/Technical/Finance,.pdf,"VALID CDMS,GST,PAN,REG CERTIFICATE, NO RELATION,AFFIDEFIT, OTHER DOCUMENT AS DTCN",10-Nov-2025 11:00 AM,21-Nov-2025 11:00 AM,10-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,NA ,NA ,10-Nov-2025 11:00 AM,20-Nov-2025 05:00 PM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE Nayagarh Irri.Divn. Nayagarh",BID IDENTIFICATION NO.SE_08_NGR_OF 2025-26,2025_CELBB_120793_12,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"Protection to kusumi left bank Embankment Near Kalika Prasad, Nayagarh from RD 310 m to 650 m of Nayagarh District for the year 2025-26","Protection to kusumi left bank Embankment Near Kalika Prasad, Nayagarh from RD 310 m to 650 m of Nayagarh District for the year 2025-26",Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,NA ,NAYAGARH,752069.0,NA ,NA ,NA ,"SE, NAYAGARH IRRIGATION DIVISION",No ,No,"22,300",Yes,fixed,,Nil,Nil,AOC,SE Nayagarh,Internal,"Er.Baikunthanath Dalei,Superintending Engineer,Pradip Kumar Sahoo(DAO), Er.Sudhansu Sekhar Sahoo Estimator,Er.Sanjeet Sahoo,JE Estimator",Baikuntha Dalai,10-Feb-2026 10:46 AM,techsummary_561934.pdf (207.39 KB),SE Nayagarh,Internal,"Er.Baikunthanath Dalei,Superintending Engineer,Pradip Kumar Sahoo(DAO), Er.Sudhansu Sekhar Sahoo Estimator,Er.Sanjeet Sahoo,JE Estimator",Baikuntha Dalai,10-Feb-2026 01:23 PM,finsummary_561934.pdf (207.39 KB),Finance,Out of total 17 nos of bidders 17 nos of bidders Technically qualified for opening of financial bid,Baikuntha Dalai,06-Feb-2026 04:39 PM,,BOQ Comparative Chart,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE Nayagarh Irri.Divn. Nayagarh",2025_CELBB_120793_12,BID IDENTIFICATION NO.SE_08_NGR_OF 2025-26,"Protection to kusumi left bank Embankment Near Kalika Prasad, Nayagarh from RD 310 m to 650 m of Nayagarh District for the year 2025-26",1.0,3237768.0,SUBHRARANJAN DASH,INR,"1,891,497.31",1,3242323,BIBHUTI BHUSANA PARIDA,20-Nov-2025 04:30 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,16-Feb-2026,"INR 1,891,497.31",90.0,Baikuntha Dalai,23-Feb-2026 01:16 PM,11.pdf (500.00 KB),AOC,AOC
2.0,ICICI NEFT/RTGS,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3242398,Gyanendra Dhar,20-Nov-2025 04:51 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3239018,JANAKI NAYAK,19-Nov-2025 05:38 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3225846,JHUNUBALA SAHOO,17-Nov-2025 02:39 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3240818,MANORANJAN JENA,20-Nov-2025 12:04 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3233308,NARENDRA KUMAR CHOUDHURY,17-Nov-2025 05:59 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3242312,PADMANAV BEHERA,20-Nov-2025 04:42 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3238785,PARSHURAM DALEI,19-Nov-2025 05:05 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3237525,Prakash Chandra Khuntia,19-Nov-2025 06:37 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3240470,RABINDRA KUMAR CHOUDHURY,20-Nov-2025 12:42 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,23-Feb-2026 01:16 PM,,,,,,,,AOC
