Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Periodical maintenance of L055-RD road to Kamlapadar road from ch. 0.00km to 0.995km,Periodical maintenance of L055-RD road to Kamlapadar road from ch. 0.00km to 0.995km,Please refer Tender documents. ,NA ,"8,93,051",Civil Works - Roads,NA ,Tender,90.0,60.0,Padampur,768036.0,NA ,NA ,NA ,"O/o the E.E RURAL WORKS DIVISION, PADAMPUR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost,EMD,Affidavit,PAN card,GSTIN,RC and other docs as per the DTCN",18-Nov-2025 10:00 AM,28-Nov-2025 11:00 AM,18-Nov-2025 10:00 AM,27-Nov-2025 05:00 PM,18-Nov-2025 10:00 AM ,26-Nov-2025 05:00 PM ,18-Nov-2025 10:00 AM,27-Nov-2025 05:00 PM,"EE R.W Division,Padampur","AT.Po-Padampur, Rajapada, Dist. Bargarh",1.0,ICICI BANK,"8,930",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-PADMAPUR,Online 14 of 2025-26,2025_CERWI_121478_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC,"Er. Tapas Ranjan Lenka, EE",Internal,Amar Ch. Kumar DA Lalit Ku. Naik JE Estr. I/c,Amar Chandra Kumar,31-Jan-2026 06:23 PM,finsummary_565172.pdf (192.72 KB),"Er. Tapas Ranjan Lenka, EE",Internal,Amar Ch. Kumar DA Lalit Ku. Naik JE Estr. I/c,Amar Chandra Kumar,31-Jan-2026 01:40 PM,techsummary_565172.pdf (192.72 KB),02-Feb-2026,"INR 759,183",60.0,Tapas Ranjan Lenka,28-Feb-2026 04:57 PM,aoc.pdf (19.00 KB),169/P1 of 2025-26,1,3257050,ALKA JOSHI,26-Nov-2025 01:36 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-PADMAPUR,2025_CERWI_121478_10,Online 14 of 2025-26,Periodical maintenance of L055-RD road to Kamlapadar road from ch. 0.00km to 0.995km,1.0,3252175.0,SEBATEE SAHU,INR,"759,183",Finance,Ten bidders have participated,Amar Chandra Kumar,29-Nov-2025 07:23 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3242338,BALLABHI SAHU,21-Nov-2025 11:29 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3257886,JALANDHAR DUDUKA,26-Nov-2025 05:09 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3257034,MANORANJAN KALO,26-Nov-2025 05:47 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3259292,PRADEEP KUMAR SAHU,27-Nov-2025 11:09 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3242737,ROHIT KUMAR AGRAWAL,21-Nov-2025 05:29 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3259039,SANJU SAHU,27-Nov-2025 08:52 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3252103,SANTOSHINI SAHU,25-Nov-2025 12:00 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3252175,SEBATEE SAHU,25-Nov-2025 11:43 AM,Accepted-AOC,awarded,28-Feb-2026 04:57 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,3260179,SUMIKSHIYA PRADHAN,27-Nov-2025 02:20 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:23 PM,,,,,,,,,,,,,,,,AOC
