Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Parlakhemundi Municipal Council,05/PKDM-2025-26,2025_ORULB_122577_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Paralakhemundi Municipality","Executive Officer, Paralakhemundi Municipality",06-Dec-2025 10:00 AM,19-Dec-2025 11:00 AM,06-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,06-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,Incomplete road at Friends Colony entrance,Road work,Please refer Tender documents. ,NA ,"3,39,085",Civil Works - Others,NA ,Tender,90.0,60.0,Paralakhemundi Municipality,761200.0,NA ,NA ,NA ,Paralakhemundi Municipality,No ,No,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT AND DTCN,"3,390",Yes,fixed,,Nil,Nil,AOC,Municipal Bodies||Parlakhemundi Municipal Council,2025_ORULB_122577_4,05/PKDM-2025-26,Incomplete road at Friends Colony entrance,"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,02-Feb-2026 04:41 PM,finsummary_569418.pdf (2567.05 KB),Finance,It will be finalized by the Tender Committee,LAXMAN KUMAR MURMU,19-Dec-2025 11:56 AM,,BOQ Comparative Chart,1.0,3300157.0,MINOSI KARJI,INR,"288,256",1,3312265,CHITTARANJAN DASH,17-Dec-2025 07:41 PM,Rejected-AOC,L3,02-Feb-2026 04:43 PM,02-Feb-2026,"INR 288,256",60.0,LAXMAN KUMAR MURMU,02-Feb-2026 04:43 PM,4.pdf (474.00 KB),"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,02-Feb-2026 04:39 PM,techsummary_569418.pdf (2567.05 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3300157,MINOSI KARJI,13-Dec-2025 07:16 PM,Accepted-AOC,L1,02-Feb-2026 04:43 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3312733,NARENDRA BADAMUNDI,18-Dec-2025 01:50 PM,Rejected-AOC,L2,02-Feb-2026 04:43 PM,,,,,,,,,,,,,AOC
