Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,Single tender accepted,Hitesh Agarwal,05-Jan-2026 05:50 PM,finance_573763.pdf,BOQ Comparative Chart,1.0,3343325.0,SAMIR KUMAR SAI DEO,INR,"978,403",CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,2025_CERWI_123983_1,Online-SESNG-22 of 2025-26,Mahikani to Jhargaon_Road_Pothole repair and SDBC_0/000 to 0/770,Er. Hitesh Agarwal,Internal,,Hitesh Agarwal,07-Feb-2026 12:09 PM,finsummary_573763.pdf (332.52 KB),Er. Hitesh Agarwal,Internal,,Hitesh Agarwal,07-Feb-2026 12:05 PM,techsummary_573763.pdf (332.52 KB),16-Feb-2026,"INR 978,403",30.0,Hitesh Agarwal,16-Feb-2026 05:48 PM,730.pdf (244.00 KB),1.0,3343325.0,SAMIR KUMAR SAI DEO,05-Jan-2026 03:12 PM,Accepted-AOC,Accepted,16-Feb-2026 05:48 PM,AOC,Mahikani to Jhargaon_Road_Pothole repair and SDBC_0/000 to 0/770,Mahikani to Jhargaon_Road_Pothole repair and SDBC_0/000 to 0/770,NA ,NA ,"9,78,403",Civil Works - Roads,NA ,Tender,90.0,30.0,Sundargarh,770020.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, SUNDARGARH",No ,No,Divisional Officer,"RURAL WORKS DIVISION, SUNDARGARH",1.0,Fee/PreQual/Technical/Finance,.pdf,EMDPANGSTINCDMSRegistrationcodeworkexperiencesimilarnaturework,1,ICICI BANK,"9,784",Yes,percentage,1.0%,Nil,Nil,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,Online-SESNG-22 of 2025-26,2025_CERWI_123983_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,30-Dec-2025 04:00 PM,05-Jan-2026 05:10 PM,30-Dec-2025 04:00 PM,05-Jan-2026 05:00 PM,30-Dec-2025 04:00 PM ,03-Jan-2026 11:00 AM ,30-Dec-2025 04:00 PM,05-Jan-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
