S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"1,67,913",Yes,fixed,,Nil,Nil,15-Nov-2025 10:00 AM,29-Nov-2025 11:00 AM,15-Nov-2025 10:00 AM,28-Nov-2025 05:00 PM,NA ,NA ,15-Nov-2025 10:00 AM,28-Nov-2025 05:00 PM,03-Dec-2025 01:00 PM,Improvement to Badajora Nalla Phase-IV under DIP in Dhenkanal Municipality of Dhenkanal District for the year 2025-26,Improvement to Badajora Nalla Phase-IV under DIP in Dhenkanal Municipality of Dhenkanal District for the year 2025-26,Please refer Tender documents. ,NA ,"1,67,91,201",Civil Works - Canal,NA ,Tender,90.0,NA ,"ACE,Angul.M.I.Circle, Dhenkanal",759001.0,NA ,NA ,NA ,"ACE,Angul.M.I.Circle, Dhenkanal",No ,No,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar",Addl. C.E AMIC No.- AMIC/8/2025-26,2025_CEMIB_121252_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Notice,"ACE,Angul.M.I.Circle, Dhenkanal","ACE,Angul.M.I.Circle, Dhenkanal","10,000",0.0,Nil,Nil,No,AOC,Sri Sandip Kumar Mohanty,Internal,"Sanjay Kumar Behera SE,Dripta Dutta Chowdhary D.A.O, Ambika Prasad sethy A.E.E (Est.), Seema Mohanty, A.E Estr, Niranjan Behera EE",Sandip Mohanty,05-Feb-2026 02:53 PM,finsummary_564302.pdf (289.41 KB),Technical,Opened,Seema Mohanty,29-Nov-2025 02:08 PM,technical_564302.pdf,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar",2025_CEMIB_121252_1,Addl. C.E AMIC No.- AMIC/8/2025-26,Improvement to Badajora Nalla Phase-IV under DIP in Dhenkanal Municipality of Dhenkanal District for the year 2025-26,1.0,3259982.0,Jesus Sahoo,INR,"14,274,200",05-Feb-2026,"INR 14,274,200",180.0,Sandip Mohanty,05-Feb-2026 03:48 PM,badajora.pdf (885.00 KB),Agreement done on dt.29.12.2025,1,3264385,ABHISHEK SAMANTA,28-Nov-2025 04:21 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,Finance,Opened,Seema Mohanty,03-Dec-2025 02:31 PM,finance_564302.pdf,BOQ Comparative Chart,"ACE, AMIC, Dhenkanal",Internal,,Sandip Mohanty,03-Dec-2025 10:58 AM,03-Dec-2025 01:00 PM,techsummary_564302.pdf (809.26 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Tender cost, EMD in online valid RC,GSTIN and PAN ,NRC Affidavit Any other documents as per DTCN",,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3262354,AMIT KUMAR MAHAPATRA,28-Nov-2025 10:07 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3263304,Anshuman Swain,28-Nov-2025 01:18 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3244657,ASISH KUMAR SWAIN,21-Nov-2025 04:01 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3262429,Asutosh Pani,28-Nov-2025 12:00 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3252244,Aurobin Mahapatra,24-Nov-2025 08:17 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3264240,Bhagaban Nath,28-Nov-2025 03:57 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3261984,BIBHUTI BHUSAN SAHOO,28-Nov-2025 08:01 AM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3263097,BISWJEETA SAHU,28-Nov-2025 12:45 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3263196,CHITTA RANJAN BEHERA,28-Nov-2025 12:59 PM,Rejected-Finance,Unsuccessful through Transparent lottery system,05-Feb-2026 02:53 PM,,,,,,,,,,,,,,AOC
