Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
21-Feb-2026,"INR 64,520",30.0,RANJAN KUMAR MARTHA,24-Feb-2026 12:58 PM,Tikun.pdf (460.00 KB),1.0,3335248.0,TIKUN PRADHAN,INR,"64,520",Municipal Bodies||Redhakhol NAC,2025_ORULB_123226_35,RDL NAC-4/2025-26,Construction of Culvert near SB 7 coaching centre in ward No 12,1,3327018,AKHUJA NAIK,24-Dec-2025 09:38 PM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,Finance,9 bidder participated and admitted for Technical Evaluation,RANJAN KUMAR MARTHA,31-Jan-2026 01:23 PM,,BOQ Comparative Chart,Sibaram Sahoo,Internal,"Chairperson, EO, ME,JE",RANJAN KUMAR MARTHA,18-Feb-2026 05:03 PM,finsummary_571933.pdf (1647.40 KB),Sibaram Sahoo,Internal,"Chairperson, EO, ME,JE",RANJAN KUMAR MARTHA,06-Feb-2026 12:58 PM,techsummary_571933.pdf (446.60 KB),AOC,Municipal Bodies||Redhakhol NAC,RDL NAC-4/2025-26,2025_ORULB_123226_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,17-Dec-2025 10:00 AM,29-Dec-2025 04:30 PM,17-Dec-2025 10:00 AM,29-Dec-2025 04:00 PM,NA ,NA ,17-Dec-2025 10:00 AM,29-Dec-2025 04:00 PM,400.0,0.0,Nil,Nil,No,Construction of Culvert near SB 7 coaching centre in ward No 12,Construction of Culvert near SB 7 coaching centre in ward No 12,Please refer Tender documents. ,NA ,"64,584",Civil Works - Roads,NA ,Tender,90.0,30.0,"NAC, Redhakhol",768106.0,NA ,NA ,NA ,"NAC, Redhakhol",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Executive Officer, NAC, Redhakhol","Executive Officer, NAC, Redhakhol",646.0,Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,3333756,Birendra Kumar Sahoo,28-Dec-2025 01:20 PM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3328246,BISWARANJAN PRADHAN,25-Dec-2025 06:55 PM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3327709,KAUSTAVA MANI RAUL,25-Dec-2025 02:08 PM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3334920,NATABARA MEHER,28-Dec-2025 09:28 PM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3335338,SATYANARAYAN PRADHAN,29-Dec-2025 08:37 AM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3335361,SHIBAPRASAD PANIKAR,29-Dec-2025 10:31 AM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3335248,TIKUN PRADHAN,29-Dec-2025 06:56 AM,Accepted-AOC,L1,24-Feb-2026 12:58 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3332895,UDAYA PRATAP SINGH DEO,27-Dec-2025 10:42 PM,Rejected-Finance,As per Lottery,18-Feb-2026 05:03 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
