Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Finance,Admitted,Kundan Singh Naik,30-Dec-2025 12:52 PM,,BOQ Comparative Chart,1.0,3327095.0,SANDHYARANI SAHU,INR,"839,401.61","CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SAMBALPUR",2025_CEMIB_123343_7,"SE,MID,SBP/13/2025-26",Improvement to Bhursipali-IV Check Dam in Rengali Block of Sambalpur District under Improvement to Check Dams 2025-26.,SE KS NAIK,Internal,AEE DAO AE,Kundan Singh Naik,08-Jan-2026 05:59 PM,finsummary_572029.pdf (397.80 KB),SE KS NAIK,Internal,AEE DAO AE,Kundan Singh Naik,08-Jan-2026 05:10 PM,techsummary_572029.pdf (393.68 KB),17-Jan-2026,"INR 839,401.61",60.0,Kundan Singh Naik,04-Feb-2026 01:29 PM,7.pdf (476.00 KB),Work awarded to Sandhyarani Sahu C Class Contractor,1,3330402,AMIT KUMAR BEHERA,26-Dec-2025 05:20 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,"4,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SAMBALPUR","SE,MID,SBP/13/2025-26",2025_CEMIB_123343_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Dec-2025 11:00 AM,29-Dec-2025 10:00 AM,17-Dec-2025 11:00 AM,26-Dec-2025 05:30 PM,NA ,NA ,17-Dec-2025 11:00 AM,26-Dec-2025 05:30 PM,Improvement to Bhursipali-IV Check Dam in Rengali Block of Sambalpur District under Improvement to Check Dams 2025-26.,Improvement to Bhursipali-IV Check Dam in Rengali Block of Sambalpur District under Improvement to Check Dams 2025-26.,"ScanCopy of Licence,GST PAN,BidCost,EMD,Afidavit,NoRelation other as per DTCN ",NA ,"9,87,416",Civil Works - Water Works,NA ,Tender,90.0,60.0,Sambalpur,768001.0,NA ,NA ,NA ,"SE, M.I.DIVISION, SAMBALPUR",No ,No,"9,874",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"ScanCopy of Licence,GST PAN,BidCost,EMD,Afidavit,NoRelation other as per DTCN","SE, M.I.DIVISION, SAMBALPUR",At Motijharan PO B.S.S.Nagar Dist Sambalpur PIN 768001,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3327130,BADRINATH BHOI,25-Dec-2025 12:25 AM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3323370,CHANDRABHANU DASH,22-Dec-2025 05:25 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3330103,FAKIR MOHAN SAHU,26-Dec-2025 04:20 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3323768,PAWAN CONSTRUCTION WORKS,22-Dec-2025 09:17 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3329952,PUJARANI SAMAL,26-Dec-2025 02:56 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3329410,SAMBIT KUMAR PATTNAIK,26-Dec-2025 12:59 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3327095,SANDHYARANI SAHU,26-Dec-2025 11:40 AM,Accepted-AOC,Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3329177,SANDIP KUMAR PATTNAIK,26-Dec-2025 12:06 PM,Rejected-AOC,Not Selected vide transparent lottery,04-Feb-2026 01:30 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
