Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","11,800",0.0,Nil,Nil,Yes,"Installatin, Electrification, Energisation and Commissioning of Borewells in KALAHANDI District Pkg-02 BID ID-08","Installatin, Electrification, Energisation and Commissioning of Borewells in KALAHANDI District Pkg-02 BID ID-08",Please refer Tender Document DTCN ,NA ,"15,81,05,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,KALAHANDI,766001.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,1.0,ICICI BANK,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,Orissa Lift Irrigation Corporation,744 DT-22.01.2025,2025_OLIC_109779_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Jan-2025 10:00 AM,25-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,28-Jan-2025 10:00 AM ,11-Feb-2025 05:00 PM ,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,07-Jul-2025 11:00 AM,"15,81,000",Yes,fixed,,Nil,Nil,AOC,CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 12:35 PM,07-Jul-2025 11:00 AM,techsummary_527112.pdf (12490.21 KB),1.0,2823713.0,DINESH KUMAR AGRAWAL,INR,"142,310,440.57",Orissa Lift Irrigation Corporation,2025_OLIC_109779_3,744 DT-22.01.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in KALAHANDI District Pkg-02 BID ID-08",Technical,Three nos of bidders have participated,Sudarsan Sadangi,25-Feb-2025 01:45 PM,,1,2823713,DINESH KUMAR AGRAWAL,24-Feb-2025 04:49 PM,Accepted-AOC,L-1 Bidder,27-Feb-2026 10:35 AM,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 01:16 PM,,BOQ Comparative Chart,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,14-Oct-2025 07:34 PM,finsummary_527112.pdf (17372.14 KB),14-Oct-2025,"INR 142,310,440.57",180.0,Sudarsan Sadangi,27-Feb-2026 10:35 AM,OrderKalahandi02.pdf (476.00 KB),ORDER,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2832144,M/S ORISSA ENTERPRISES,24-Feb-2025 11:02 AM,Rejected-Finance,Rejected by Tender Committee,14-Oct-2025 07:34 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2833308,SHRI JAGANNATH GROUPS AND CO.,24-Feb-2025 02:38 PM,Rejected-Technical,Technically disqualified by Technical Committee,02-Jul-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,AOC
