Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Accepted this tender Work SI.No. 35 of Bid Identification No. 03/2025-26 due to more than one bidders are participating. Evaluation or scrutinization is to be taken up after opening of technical bid with all criteria.,GULSAN DEB MARKAM,20-Feb-2026 09:15 AM,finance_563651.pdf,BOQ Comparative Chart,1,3257920,ABHISEK KUMAR MOHANTY,26-Nov-2025 05:05 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,1.0,3236399.0,SUBRAT KUMAR BEHERA,INR,"3,432,822.81",ST and SC Development Deptt||ITDA Rairangpur,2025_STSCD_121112_35,TCN032025-26,"Construction of 1 no. of Additional Class Room at Girls Higher Secondary School, Purunapani under Rairangpur Block.",28-Feb-2026,"INR 3,432,822.81",180.0,GULSAN DEB MARKAM,28-Feb-2026 01:03 PM,AOCDetails032526.pdf (3115.00 KB),"Subrat Kumar Behera B Class Contractor selected as valid and L1 in transparent lottery system and he has been deposited EMD, ISD and APSD as per OPWD Code and work order has been issued accordingly",JogaranjanNayak,Mixed,JogaranjanNayakPAITDAAmarNathSubudhiAEEstimatroGulsandevMarkamAEEJnanendraKumarSamalADWOManojkumarBindhaniJEPrakashRanjanDuttaSOKshirodChandraDhalSRA,GULSAN DEB MARKAM,28-Feb-2026 12:51 PM,techsummary_563651.pdf (589.58 KB),JogaranjanNayak,Mixed,JogaranjanNayakPAITDAAmarNathSubudhiAEEstimatroGulsandevMarkamAEEJnanendraKumarSamalADWOManojkumarBindhaniJEPrakashRanjanDuttaSOKshirodChandraDhalSRA,GULSAN DEB MARKAM,28-Feb-2026 12:57 PM,finsummary_563651.pdf (589.58 KB),AOC,"Construction of 1 no. of Additional Class Room at Girls Higher Secondary School, Purunapani under Rairangpur Block.","Construction of 1 no. of Additional Class Room at Girls Higher Secondary School, Purunapani under Rairangpur Block.",As per tender documents. ,NA ,"40,38,140",Civil Works - Buildings,NA ,Tender,90.0,180.0,Purunapani,757043.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,"40,381",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,12-Nov-2025 02:00 PM,27-Nov-2025 11:00 AM,12-Nov-2025 02:00 PM,26-Nov-2025 05:30 PM,NA ,NA ,12-Nov-2025 02:00 PM,26-Nov-2025 05:30 PM,"PA, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,ST and SC Development Deptt||ITDA Rairangpur,TCN032025-26,2025_STSCD_121112_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2,3257075,BHAGYASHREE MOHANTA,26-Nov-2025 01:23 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3252770,BIBHUTI BHUSAN NAYAK,26-Nov-2025 02:44 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3255581,DIBYAKANTA KHUNTIA,25-Nov-2025 09:16 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3254899,HIMANSU NARAYAN BARIK,25-Nov-2025 05:00 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3243464,joyram beshra,22-Nov-2025 03:52 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3244295,Jujhar Murmu,21-Nov-2025 02:07 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3255849,JYOTI PRAKASH BARIK,26-Nov-2025 04:13 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3236061,KRISHNA KANHEYA PRADHAN,18-Nov-2025 05:45 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3257388,RAJARAM CHANDGOTIA,26-Nov-2025 02:27 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,11,3255473,RAMESH KUMAR PURTY,25-Nov-2025 08:32 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3255534,Sandeep kumar rajak,25-Nov-2025 08:51 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3252248,SAROJ KUMAR PARIDA,24-Nov-2025 09:02 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3255850,SHIVASHISH SAHU,25-Nov-2025 11:52 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3257637,SMRUTI SOURABHA NAYAK,26-Nov-2025 03:49 PM,Rejected-AOC,L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3236399,SUBRAT KUMAR BEHERA,21-Nov-2025 09:18 AM,Accepted-AOC,Lottery Winner L1,28-Feb-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
