Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"RC, GSTIN, PAN, Work in Hand , Affidavit regarding Correctness and No Relationship","RURAL WORKS CIRCLE , CUTTACK","RURAL WORKS CIRCLE , CUTTACK",Construction of Road from Kalangi Temple to Kolanpur under MMSY-CMRL Scheme in the District of Cuttack for the year 2025-26,Construction of Road from Kalangi Temple to Kolanpur under MMSY-CMRL Scheme in the District of Cuttack for the year 2025-26,NA ,NA ,"1,32,63,778",Civil Works - Roads,NA ,Tender,90.0,180.0,Cuttack,753004.0,NA ,NA ,NA ,"RURAL WORKS CIRCLE , CUTTACK",No ,No,08-Jul-2025 02:00 PM,21-Jul-2025 11:30 AM,08-Jul-2025 02:00 PM,19-Jul-2025 05:00 PM,08-Jul-2025 02:00 PM ,19-Jul-2025 02:00 PM ,08-Jul-2025 02:00 PM,19-Jul-2025 05:00 PM,14-Aug-2025 05:30 PM,CE RW I||RWCIRCLE-CUTTACK,RWC-09/2025,2025_CERWI_115248_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"1,32,638",Yes,percentage,1.0%,Nil,Nil,AOC,CE RW I||RWCIRCLE-CUTTACK,2025_CERWI_115248_1,RWC-09/2025,Construction of Road from Kalangi Temple to Kolanpur under MMSY-CMRL Scheme in the District of Cuttack for the year 2025-26,Technical,9 Nos. document downloaded.,Ajay Kumar Behera,21-Jul-2025 12:38 PM,,C.C.E.R.W.Circle Cuttack,Internal,SERW Division Cuttack DAO RW Division Cuttack PA to CCE,Usharani Behera,10-Feb-2026 04:53 PM,finsummary_545405.pdf (406.81 KB),1.0,3003046.0,SUJIT KUMAR JENA,INR,"11,275,538",1,3004221,AMBIKA PRASAD SINGH,19-Jul-2025 04:31 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,10-Feb-2026,"INR 11,275,538",180.0,Usharani Behera,10-Feb-2026 04:56 PM,agmt.pdf (1329.00 KB),Agmt drawn,C.C.E.R.W.Circle Cuttack,Internal,EE RW Division-II Cuttack DAO RW Division Cuttack PA to CCE,Usharani Behera,12-Aug-2025 06:14 PM,14-Aug-2025 05:30 PM,techsummary_545405.pdf (321.86 KB),Finance,total 8 nos document downloaded,Ajay Kumar Behera,14-Aug-2025 06:02 PM,,BOQ Comparative Chart,AOC
,,.pdf,"A.T.O from CA , Similar Nature of Work Experience Certificate, other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3004276,AMIT KUMAR BISWAL,19-Jul-2025 04:39 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Machineries followed by checklist machineries as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3004124,BISWAJIT PANDA,19-Jul-2025 03:04 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3004104,M/S B.B CONSTRUCTION,19-Jul-2025 02:29 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3003914,PRAMOD KUMAR SAMAL,19-Jul-2025 01:04 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3000175,QUEEN SAROJLAXMI,15-Jul-2025 06:26 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3004201,SRI RABINDRA KUMAR SAHOO,19-Jul-2025 03:39 PM,Rejected-Finance,Unsucessful bidder,10-Feb-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3003522,Sri Sisir Mallick,18-Jul-2025 08:00 PM,Rejected-Technical,Disqualified as per clause no.14 (d) (i) due to insufficient of similar nature of work,12-Aug-2025 06:14 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,3003046,SUJIT KUMAR JENA,18-Jul-2025 12:48 PM,Accepted-AOC,Agmt drawn,10-Feb-2026 04:56 PM,,,,,,,,,,,,,,,,,,,,,AOC
