Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","11,10,000",Yes,fixed,,Nil,Nil,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,19-Feb-2025 10:00 AM,18-Mar-2025 11:00 AM,19-Feb-2025 10:00 AM,17-Mar-2025 05:00 PM,19-Feb-2025 10:00 AM ,03-Mar-2025 05:00 PM ,19-Feb-2025 10:00 AM,17-Mar-2025 05:00 PM,07-Jul-2025 11:00 AM,"11,800",0.0,Nil,Nil,Yes,1,ICICI BANK,Orissa Lift Irrigation Corporation,1174 DT-11.02.2025,2025_OLIC_110547_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Installatin, Electrification, Energisation and Commissioning of Borewells in GANJAM District Pkg-07 BID ID-61","Installatin, Electrification, Energisation and Commissioning of Borewells in GANJAM District Pkg-07 BID ID-61",Please refer Tender Document DTCN ,NA ,"11,10,28,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,GANJAM,761026.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,AOC,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,14-Oct-2025 07:19 PM,finsummary_529874.pdf (17372.14 KB),14-Oct-2025,"INR 119,910,293.36",180.0,Sudarsan Sadangi,26-Feb-2026 05:01 PM,OrderGanjam07.pdf (465.00 KB),ORDER,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 08:30 PM,,BOQ Comparative Chart,Technical,Two nos of bidders have participated,Sudarsan Sadangi,18-Mar-2025 02:06 PM,,1,2854914,"m s mahabir borewell and equipments, prop.padmalava mallick",17-Mar-2025 01:44 PM,Accepted-AOC,L-1 Bidder,26-Feb-2026 05:01 PM,1.0,2854914.0,"m s mahabir borewell and equipments, prop.padmalava mallick",INR,"119,910,293.36",Orissa Lift Irrigation Corporation,2025_OLIC_110547_1,1174 DT-11.02.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in GANJAM District Pkg-07 BID ID-61",CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 06:55 PM,07-Jul-2025 11:00 AM,techsummary_529874.pdf (12490.21 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2859198,M/S ORISSA ENTERPRISES,17-Mar-2025 04:02 PM,Rejected-Finance,Rejected by Tender Committee,14-Oct-2025 07:19 PM,,,,,,,,,,,,,,,,,AOC
