S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3355686.0,M/S DEBADATTA PATTNAIK,INR,"371,316",Finance,All documents downloaded,Kanan Pradhan,18-Jan-2026 09:28 PM,finance_574233.pdf,BOQ Comparative Chart,Superintending Engineer and Estimator,Internal,Superintending Engineer and Estimator,Kanan Pradhan,18-Feb-2026 08:00 PM,finsummary_574233.pdf (247.30 KB),CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-DHARMAGARH,2026_CERWI_124140_1,DMGH / Online-11 of 2025-26,Renovation of ladies toilet and bathroom at Tahasil ofiice building Golamunda in the District of Kalahandi for the year 2024-25,Superintending Engineer and Estimator,Internal,Superintending Engineer and Estimator,Kanan Pradhan,18-Feb-2026 07:57 PM,techsummary_574233.pdf (297.76 KB),1,3354181,BALLABHI SENAPATI,15-Jan-2026 07:35 PM,Rejected-Finance,Rejected in Lottery System,18-Feb-2026 08:00 PM,18-Feb-2026,"INR 371,316",30.0,Kanan Pradhan,18-Feb-2026 08:03 PM,img198.pdf (247.00 KB),AOC,Divisional Officer,"RURAL WORKS DIVISION, DHARAMGARH",CE RW I||RWCIRCLE-BHAWANIPATNA||RWDIVISION-DHARMAGARH,DMGH / Online-11 of 2025-26,2026_CERWI_124140_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,"4,368",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,05-Jan-2026 10:00 AM,17-Jan-2026 11:00 AM,05-Jan-2026 10:00 AM,16-Jan-2026 05:00 PM,05-Jan-2026 10:00 AM ,15-Jan-2026 05:00 PM ,05-Jan-2026 10:00 AM,16-Jan-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,TPC EMD GSTIN PAN RC Affidavits NRC Screenshot required documents as per DTCN,Renovation of ladies toilet and bathroom at Tahasil ofiice building Golamunda in the District of Kalahandi for the year 2024-25,Renovation of ladies toilet and bathroom at Tahasil ofiice building Golamunda in the District of Kalahandi for the year 2024-25,NA ,NA ,"4,36,791",Civil Works - Buildings,NA ,Tender,90.0,30.0,Kalahandi,766015.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, DHARAMGARH",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3355351,MAHENDRA NAIK,15-Jan-2026 01:11 PM,Rejected-Finance,Rejected in Lottery System,18-Feb-2026 08:00 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3355686,M/S DEBADATTA PATTNAIK,15-Jan-2026 02:20 PM,Accepted-AOC,Awarded,18-Feb-2026 08:03 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3354430,PRIYANKA PUROHIT,14-Jan-2026 10:03 PM,Rejected-Finance,Rejected in Lottery System,18-Feb-2026 08:00 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3354739,Sobhabati Meher,15-Jan-2026 09:39 AM,Rejected-Finance,Rejected in Lottery System,18-Feb-2026 08:00 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3356328,SUNITA NAIK,15-Jan-2026 05:54 PM,Rejected-Finance,Rejected in Lottery System,18-Feb-2026 08:00 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
