S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
1.0,3189715.0,FLOWTECH AUTOMATION PRIVATE LIMITED,INR,"11,722,673",Technical,Eight no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,10-Nov-2025 12:59 PM,,WATCO Bhubaneswar,2025_WATCO_119606_1,WATCO (W)-21(08)/2025-26 Dtd.13.10.2025,"Improvement of old WTP, Intake well with replacement of Mechanical arrangement under WATCO Section, Udala in Mayurbhanj District",Managing Director,Internal,,JAYALAXMI BISWAL,02-Feb-2026 04:49 PM,finsummary_556443.pdf (868.34 KB),Managing Director,Internal,,JAYALAXMI BISWAL,08-Dec-2025 04:18 PM,09-Dec-2025 11:30 AM,techsummary_556443.pdf (7100.57 KB),Finance,Eight no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,09-Dec-2025 11:52 AM,,BOQ Comparative Chart,02-Feb-2026,"INR 11,722,673",365.0,JAYALAXMI BISWAL,02-Feb-2026 04:53 PM,AOC.pdf (597.00 KB),1,3189258,AMRITA PRITAM,06-Nov-2025 04:43 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2571444","11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","Improvement of old WTP, Intake well with replacement of Mechanical arrangement under WATCO Section, Udala in Mayurbhanj District","Improvement of old WTP, Intake well with replacement of Mechanical arrangement under WATCO Section, Udala in Mayurbhanj District",Please refer Tender documents. ,NA ,"1,37,90,000",Civil Works - Water Works,NA ,Tender,120.0,365.0,Udala in Mayurbhanj,757041.0,NA ,NA ,NA ,Bhubaneswar,No ,No,22-Oct-2025 11:00 AM,10-Nov-2025 12:30 PM,22-Oct-2025 11:00 AM,06-Nov-2025 05:00 PM,22-Oct-2025 11:00 AM ,29-Oct-2025 05:00 PM ,22-Oct-2025 11:00 AM,06-Nov-2025 05:00 PM,09-Dec-2025 11:30 AM,WATCO Bhubaneswar,WATCO (W)-21(08)/2025-26 Dtd.13.10.2025,2025_WATCO_119606_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,38,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3176216,DHRUBA CHARAN SAHOO,06-Nov-2025 04:19 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3189388,Drite Automation and Engineering,06-Nov-2025 03:26 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3189715,FLOWTECH AUTOMATION PRIVATE LIMITED,06-Nov-2025 03:53 PM,Accepted-AOC,Lowest bidder in Lottery,02-Feb-2026 04:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3167259,M/s WATCO,04-Nov-2025 12:25 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3186932,PABITRA RANJAN SAHOO,05-Nov-2025 11:58 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3182352,RANJIT KUMAR SWAIN,06-Nov-2025 03:10 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3188789,TECHNO TRADING CORPORATION,06-Nov-2025 01:31 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:53 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
