S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1.0,3346115.0,PRAGATI CONSTRUCTION,INR,"930,000",Finance,ok,Gobinda Dansena,26-Feb-2026 10:37 AM,,BOQ Comparative Chart,Madhuri Lugun,Internal,,Gobinda Dansena,26-Feb-2026 10:47 AM,finsummary_572886.pdf (1038.47 KB),Municipal Bodies||Rajgangpur Municipality,2025_ORULB_123659_8,EO/RGP/05 of 2025-26,Construction Of Paver Block Road And Drain From Inderjeet Singh House Towards Surup Singh House at Ward No 12.,Madhuri Lugun,Internal,,Gobinda Dansena,26-Feb-2026 10:45 AM,techsummary_572886.pdf (1038.47 KB),26-Feb-2026,"INR 930,000",90.0,Gobinda Dansena,26-Feb-2026 10:50 AM,8.pdf (852.00 KB),1,3344217,BHARAT CONSTRUCTION,04-Jan-2026 07:38 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,"Executive Officer, Rajgangpur Municipality","Executive Officer, Rajgangpur Municipality, Dist-Sundargarh",24-Dec-2025 11:00 AM,07-Jan-2026 11:00 AM,24-Dec-2025 11:00 AM,06-Jan-2026 04:00 PM,NA ,NA ,24-Dec-2025 11:00 AM,06-Jan-2026 04:00 PM,"9,300",Yes,fixed,,Nil,Nil,Municipal Bodies||Rajgangpur Municipality,EO/RGP/05 of 2025-26,2025_ORULB_123659_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"4,000",0.0,Nil,Nil,No,Construction Of Paver Block Road And Drain From Inderjeet Singh House Towards Surup Singh House at Ward No 12.,Construction Of Paver Block Road And Drain From Inderjeet Singh House Towards Surup Singh House at Ward No 12.,Please refer Tender documents ,NA ,"9,30,000",Civil Works - Others,NA ,Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality Office,No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3345801,CLEMENT KERKETTA,05-Jan-2026 05:20 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3346785,DEVESH AGRAWAL,06-Jan-2026 03:19 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3346173,GITA SAGAR,06-Jan-2026 08:40 AM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3345882,IFTEKHAR AHMED,05-Jan-2026 06:34 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3346115,PRAGATI CONSTRUCTION,05-Jan-2026 10:36 PM,Accepted-AOC,Selected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3346863,Reeta Lakra,06-Jan-2026 03:59 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3343836,RITA DAS,03-Jan-2026 11:23 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3346189,TUNI MAJHI,06-Jan-2026 12:47 PM,Rejected-AOC,Rejected,26-Feb-2026 10:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
