S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,18-Nov-2025 10:00 AM,03-Dec-2025 11:00 AM,18-Nov-2025 10:00 AM,02-Dec-2025 05:30 PM,18-Nov-2025 10:00 AM ,02-Dec-2025 05:30 PM ,18-Nov-2025 10:00 AM,02-Dec-2025 05:30 PM,16-Dec-2025 10:00 AM,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",SE MID SNG 12/2025-26,2025_CEMIB_121486_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"S.E. M.I. Division, Sundargarh","O/o the Superintending Engineer, MI Division, Sundargarh, At/PO- Mahesdihi","67,813",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, PAN, GSTIN, CDMS License, No Relation Certificate","10,000",0.0,Nil,Nil,No,"Construction of main canal lining from RD 4170mtr to RD 4590 mtr, RD 4620mtr to 5408 mtr and RD 5648mtr to RD 6200mtr of Masinananlla MIP in Balisankara Block of Sundargarh District under Capex Lining for the year 2025-26.","Construction of main canal lining from RD 4170mtr to RD 4590 mtr, RD 4620mtr to 5408 mtr and RD 5648mtr to RD 6200mtr of Masinananlla MIP in Balisankara Block of Sundargarh District under Capex Lining for the year 2025-26.",B class contractor ,NA ,"67,81,341",Civil Works - Others,Impvt. to MIP ,Tender,90.0,90.0,Balisankara Block,770015.0,NA ,NA ,NA ,"O/o the Superintending Engineer, MID, Sundargarh",No ,No,AOC,"Er. D.K. Naik, SE MI Division, Sundargarh",Internal,"Sri R. Singh DAO, Sri S. Lakra AEE (Estr), Smt N. Soreng AE (Estr), Miss G. Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,19-Dec-2025 12:27 PM,finsummary_565186.pdf (462.17 KB),Technical,All the 6 nos bidders have submitted the required bid cost and fulfilled the required criteria. Hence their financial bids have been opened.,DHIRENDRA KUMAR NAIK,15-Dec-2025 07:08 PM,technical_565186.pdf,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",2025_CEMIB_121486_1,SE MID SNG 12/2025-26,"Construction of main canal lining from RD 4170mtr to RD 4590 mtr, RD 4620mtr to 5408 mtr and RD 5648mtr to RD 6200mtr of Masinananlla MIP in Balisankara Block of Sundargarh District under Capex Lining for the year 2025-26.",1.0,3265241.0,JAJATI KESHARI NAIK,INR,"5,764,817.58",31-Dec-2025,"INR 5,764,817.58",90.0,DHIRENDRA KUMAR NAIK,06-Feb-2026 05:04 PM,masinanalla.pdf (795.00 KB),The tender of Sri Jajati Keshari Naik B class Engg. contractor decided in Transparent Lottery Amounting to Rs 5764817.58 being 14.99 percent less than the Tendered value is accepted.,1,3271148,DHANLAXMI ESTABLISHMENT PRIVATE LIMITED,01-Dec-2025 10:53 PM,Rejected-Finance,Not qualified for lottery process,19-Dec-2025 12:27 PM,Finance,Dhanlaxmi Establishment Private Limited B Gen and Ranjit Biswal B Engg contractor not qualified due to upload wrong name mention in BOQ and other 4nos bidders may be invited for lottery,DHIRENDRA KUMAR NAIK,19-Dec-2025 12:21 PM,finance_565186.pdf,BOQ Comparative Chart,"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,15-Dec-2025 07:11 PM,16-Dec-2025 10:00 AM,techsummary_565186.pdf (773.94 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3265241,JAJATI KESHARI NAIK,28-Nov-2025 08:47 PM,Accepted-AOC,Accepted,06-Feb-2026 05:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3266778,LALIT KUMAR BANJARA,29-Nov-2025 04:03 PM,Rejected-AOC,Rejected,06-Feb-2026 05:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3272226,NITYARANJAN JENA,02-Dec-2025 01:05 PM,Rejected-AOC,Rejected,06-Feb-2026 05:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3271252,RANJIT BISWAL,01-Dec-2025 11:25 PM,Rejected-Finance,Not qualified for lottery process,19-Dec-2025 12:27 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3271225,SHIBA BADAIK,01-Dec-2025 11:06 PM,Rejected-AOC,Rejected,06-Feb-2026 05:04 PM,,,,,,,,,,,,,,AOC
