Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,FEnCC-DFO(T) KJR-02/2025-26,2025_DFOKJ_119942_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,DFO Keonjhar,AT-PO-DIST- KEONJHAR-758001,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GST, ContractorRegistration Certificate and Other Documents as per DTCN","Construction of Sub-Surface Dyke near Nallah-1, Basantpur RF of Champua Range under OMBADC DPR 2022-23","Construction of Sub-Surface Dyke near Nallah-1, Basantpur RF of Champua Range under OMBADC DPR 2022-23",Please refer Tender documents. ,NA ,"4,93,225",Civil Works - Water Works,NA ,Tender,120.0,90.0,BASANTPUR RF CHAMPUA RANGE,758041.0,NA ,NA ,NA ,"Office of the Divisional Forest Officer, Keonjhar",No ,No,"2,000",Nil,Nil,No,29-Oct-2025 10:00 AM,12-Nov-2025 11:30 AM,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,29-Oct-2025 10:00 AM ,11-Nov-2025 05:00 PM ,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,"5,000",Yes,fixed,,Nil,Nil,AOC,"Dhanraj H. Dhamdhere, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Ashok Kumar Das,13-Feb-2026 12:25 PM,finsummary_558817.pdf (306.70 KB),"Dhanraj H. Dhamdhere, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Ashok Kumar Das,13-Feb-2026 12:16 PM,techsummary_558817.pdf (523.86 KB),1,3194846,ANNAPURNA ROUT,10-Nov-2025 02:10 AM,Rejected-Technical,Dis-Qualified,13-Feb-2026 12:16 PM,1.0,3193856.0,BISHNUPRASAD JENA,INR,"494,763",Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,2025_DFOKJ_119942_15,FEnCC-DFO(T) KJR-02/2025-26,"Construction of Sub-Surface Dyke near Nallah-1, Basantpur RF of Champua Range under OMBADC DPR 2022-23",13-Feb-2026,"INR 494,763",90.0,Ashok Kumar Das,13-Feb-2026 12:33 PM,Workorder.pdf (599.00 KB),Work order issued to L1 Bidder selected through Lottery,Finance,tender open,Dhanraj Hanumant Dhamdhere,17-Nov-2025 11:39 AM,finance_558817.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3193856,BISHNUPRASAD JENA,07-Nov-2025 02:17 PM,Accepted-AOC,Selected,13-Feb-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3212406,JIBAN JYOTI BEJ,11-Nov-2025 12:55 PM,Rejected-AOC,Not Selected,13-Feb-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3191590,SAGARIKA GIRI,06-Nov-2025 09:39 PM,Rejected-AOC,Not Selected,13-Feb-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3210678,SAROJINI JENA,11-Nov-2025 01:42 AM,Rejected-AOC,Not Selected,13-Feb-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3191126,SUDHIR KUMAR SWAIN,06-Nov-2025 09:50 PM,Rejected-AOC,Not Selected,13-Feb-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
