EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,10,700",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,21/OPHWC/2025-26,2025_OSPHW_122368_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,01-Dec-2025 06:55 PM,16-Dec-2025 10:30 AM,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,NA ,NA ,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,05-Feb-2026 10:30 AM,"Const. of Internal Approach Road of 2.6 KMS at 3rd SSBN., Gajapati",Building Work,Please refer Tender documents. ,NA ,"1,10,74,131",Civil Works - Buildings,NA ,Tender,90.0,90.0,Gajapati,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,27-Feb-2026 03:47 PM,finsummary_568677.pdf (357.92 KB),Technical,5 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,16-Dec-2025 11:58 AM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,04-Feb-2026 05:24 PM,05-Feb-2026 10:30 AM,techsummary_568677.pdf (336.38 KB),Finance,Financial bid opened,MONALISHA PADHY,05-Feb-2026 10:51 AM,,BOQ Comparative Chart,1.0,3303434.0,NITESH KUMAR SAHU,INR,"9,414,119",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_122368_11,21/OPHWC/2025-26,"Const. of Internal Approach Road of 2.6 KMS at 3rd SSBN., Gajapati",1,3303434,NITESH KUMAR SAHU,15-Dec-2025 02:13 PM,Accepted-AOC,QUALIFIED BIDDER,27-Feb-2026 03:50 PM,27-Feb-2026,"INR 9,414,119",90.0,Bikram Keshari Malla,27-Feb-2026 03:50 PM,GAJAPATI.pdf (380.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 24.02.2026,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3304452,PRAKASH KUMAR PANDA,15-Dec-2025 04:55 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,27-Feb-2026 03:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3304104,PRATAP GOUDA,15-Dec-2025 04:59 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,27-Feb-2026 03:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3302613,RADHA MOHAN SAMAL,15-Dec-2025 11:15 AM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,27-Feb-2026 03:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3282886,Santosh Kumar Bhatta,05-Dec-2025 07:34 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,04-Feb-2026 05:24 PM,,,,,,,,AOC
