Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"S.E R and B Division, Koraput",Office of the S.E R and B Division Koraput,18-Jul-2025 11:00 AM,05-Aug-2025 12:00 PM,18-Jul-2025 11:00 AM,04-Aug-2025 05:00 PM,NA ,NA ,18-Jul-2025 11:00 AM,04-Aug-2025 05:00 PM,28-Oct-2025 11:35 AM,"89,000",Yes,fixed,,Nil,Nil,"Construction of KGVB Hostel building at Aligan UPS, Semiliguda Block in the district of Koraput for the year 2025-26",Construction of building,Please refer tendr documents ,NA ,"88,16,000",Civil Works - Others,NA ,Tender,90.0,210.0,Semiliguda,764036.0,NA ,NA ,NA ,Office of the S.E R and B Division Koraput,No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GSTIN, PAN, Registration Certificate and Other documents",EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E R and B KPT- 07-2025-26,2025_EICCL_115597_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Modification in total value,Technical Bid,,AOC,Superintending Engineer,Internal,"JE ESTIMATOR AE ESTIMATOR, EE ESTIMATOR and DAO KORAPUT R and B DIVISION",Shubhakanta Barik,11-Feb-2026 12:41 PM,finsummary_546093.pdf (594.54 KB),Technical,five nos. of tenderers documents opened,Shubhakanta Barik,27-Oct-2025 06:29 PM,technical_546093.pdf,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2025_EICCL_115597_1,S.E R and B KPT- 07-2025-26,"Construction of KGVB Hostel building at Aligan UPS, Semiliguda Block in the district of Koraput for the year 2025-26",1.0,3020037.0,Ranjit Kumar Nayak,INR,"7,494,523",1,3022152,Arabinda Samal,03-Aug-2025 12:38 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:46 PM,11-Feb-2026,"INR 7,494,523",210.0,Shubhakanta Barik,11-Feb-2026 12:46 PM,AOCSEMILIGUDA.pdf (2288.00 KB),AWARD OF CONTRACT,Finance,05 nos. of tenderers documents opened,Shubhakanta Barik,11-Feb-2026 12:23 PM,finance_546093.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,JE ESTIMATOR AE ESTIMATOR AEE ESTIMATOR and DAO KORAPUT R and B DIVISION,Shubhakanta Barik,27-Oct-2025 07:13 PM,28-Oct-2025 11:35 AM,techsummary_546093.pdf (721.78 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,Affidavits and other document as per DTCN,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3012957,ASUTOSH PATRA,30-Jul-2025 07:36 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3012766,Banoj kumar patra,30-Jul-2025 07:56 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3020284,Bhagaban Khora,03-Aug-2025 11:20 PM,Rejected-AOC,Not selected through the lottery system.,11-Feb-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3020037,Ranjit Kumar Nayak,02-Aug-2025 09:55 AM,Accepted-AOC,Selected through a transparent lottery system,11-Feb-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,AOC
