Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 12:26 PM,07-Jul-2025 11:00 AM,techsummary_527111.pdf (12490.21 KB),Orissa Lift Irrigation Corporation,2025_OLIC_109779_2,744 DT-22.01.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in KALAHANDI District Pkg-01 BID ID-07",1.0,2832137.0,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",INR,"158,057,712.97",1,2834264,AJAY INFRA AND CONSTRUCTION PVT LTD,24-Feb-2025 04:07 PM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 03:31 PM,Technical,Two nos of bidders have participated,Sudarsan Sadangi,25-Feb-2025 01:26 PM,,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 01:11 PM,,BOQ Comparative Chart,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 03:31 PM,finsummary_527111.pdf (17372.14 KB),15-Oct-2025,"INR 158,057,712.97",180.0,Sudarsan Sadangi,26-Feb-2026 12:06 PM,OrderKalahandi01.pdf (450.00 KB),ORDER,AOC,"11,800",0.0,Nil,Nil,Yes,"15,81,000",Yes,fixed,,Nil,Nil,28-Jan-2025 10:00 AM,25-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,28-Jan-2025 10:00 AM ,11-Feb-2025 05:00 PM ,28-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,07-Jul-2025 11:00 AM,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,1,ICICI BANK,Orissa Lift Irrigation Corporation,744 DT-22.01.2025,2025_OLIC_109779_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Installatin, Electrification, Energisation and Commissioning of Borewells in KALAHANDI District Pkg-01 BID ID-07","Installatin, Electrification, Energisation and Commissioning of Borewells in KALAHANDI District Pkg-01 BID ID-07",Please refer Tender Document DTCN ,NA ,"15,81,05,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,KALAHANDI,766001.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",AOC
,,,,,,,,,,,,,,,,2,2832137,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",24-Feb-2025 04:33 PM,Accepted-AOC,L-1 Bidder,26-Feb-2026 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
