Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,6 bids opened successfully,Gayatri Behera,05-Aug-2025 12:08 PM,finance_547013.pdf,BOQ Comparative Chart,1.0,3023421.0,JYOTIRADITYA CONSTRUCTIONS,INR,"3,018,238",Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_115880_8,BMC-EE-Tender Cell-27/2025-26 Dt. 22.07.2025,Construction of road and drain from Kharakhia Baidyanath Temple to Amresh Mishra House Plot No. 1325 in Ward No. 60,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,02-Feb-2026 01:19 PM,finsummary_547013.pdf (1376.97 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,02-Feb-2026 01:07 PM,techsummary_547013.pdf (1376.97 KB),02-Feb-2026,"INR 3,018,238",90.0,Lipsa Parida,02-Feb-2026 01:22 PM,Workorder_27_8.pdf (147.00 KB),1,3023416,DIBYALOCHAN SENAPATI,04-Aug-2025 04:39 PM,Rejected-Finance,Rejected,02-Feb-2026 01:19 PM,AOC,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-27/2025-26 Dt. 22.07.2025,2025_ORULB_115880_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,scanned copies of all documents,Construction of road and drain from Kharakhia Baidyanath Temple to Amresh Mishra House Plot No. 1325 in Ward No. 60,Construction of road and drain from Kharakhia Baidyanath Temple to Amresh Mishra House Plot No. 1325 in Ward No. 60,Please refer Tender documents. ,NA ,"30,08,856",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, ICOMC Tower, BMC ",29-Jul-2025 12:30 PM ,"Central Tender Cell,BMC",No ,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,24-Jul-2025 11:30 AM,05-Aug-2025 11:30 AM,24-Jul-2025 11:30 AM,04-Aug-2025 05:00 PM,24-Jul-2025 11:30 AM ,28-Jul-2025 05:30 PM ,24-Jul-2025 11:30 AM,04-Aug-2025 05:00 PM,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, ICOMC Tower, BMC","30,100",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3023421,JYOTIRADITYA CONSTRUCTIONS,04-Aug-2025 04:40 PM,Accepted-AOC,L1 bidder,02-Feb-2026 01:23 PM,AOC,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3021723,MANOJ SINGH,02-Aug-2025 04:43 PM,Rejected-Finance,Rejected,02-Feb-2026 01:19 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3023381,MASUM MALLIA,04-Aug-2025 04:25 PM,Rejected-Finance,Rejected,02-Feb-2026 01:19 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3023379,RAJESH PANDA,04-Aug-2025 04:43 PM,Rejected-Finance,Rejected,02-Feb-2026 01:19 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3023451,SAMEER RANJAN SAHOO,04-Aug-2025 04:57 PM,Rejected-Technical,Rejected,02-Feb-2026 01:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
