Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
25-Feb-2026,"INR 5,672,992",122.0,CHANDRAKANTA MAJHI,25-Feb-2026 04:14 PM,Work_order.pdf (781.00 KB),Letter No 241 dated 20-02-2026 of PA ITDA Rayagada,1.0,3279736.0,SANJANA SENAPATI,04-Dec-2025 06:34 PM,Accepted-AOC,1st Lowest selected through transparent lottery system,25-Feb-2026 04:15 PM,ST and SC Development Deptt||ITDA Rayagada,2025_STSCD_121715_11,ITDARGDA 03/2025-26,"Establishment of Tribal Multi-Purpose Marketing Centres (TMMC) at Keising, Rayagada",1.0,3279736.0,SANJANA SENAPATI,INR,"5,672,992",Technical,Tender Opened,Trilochan Sethy,11-Dec-2025 07:24 PM,technical_566403.pdf,PAITDA,Internal,JE AE AEE and PA ITDA Rayagada,CHANDRAKANTA MAJHI,25-Feb-2026 04:06 PM,finsummary_566403.pdf (812.43 KB),Finance,Tender opened,Trilochan Sethy,21-Feb-2026 05:11 PM,finance_566403.pdf,BOQ Comparative Chart,PAITDA,Internal,"JE AE AEE and PAITDA, Rayagada",Trilochan Sethy,11-Dec-2025 07:26 PM,12-Dec-2025 10:00 AM,techsummary_566403.pdf (1263.10 KB),AOC,PA ITDA Rayagada,PA ITDA Rayagada,1.0,ICICI BANK,24-Nov-2025 10:00 AM,08-Dec-2025 11:00 AM,24-Nov-2025 10:00 AM,05-Dec-2025 05:00 PM,24-Nov-2025 10:00 AM ,05-Dec-2025 05:00 PM ,24-Nov-2025 10:00 AM,05-Dec-2025 05:00 PM,12-Dec-2025 10:00 AM,"Establishment of Tribal Multi-Purpose Marketing Centres (TMMC) at Keising, Rayagada",Building work,Please refer to tender documents ,NA ,"66,73,323",Civil Works - Buildings,NA ,Tender,90.0,122.0,Rayagada,765001.0,NA ,NA ,NA ,PA ITDA Rayagada,No ,No,ST and SC Development Deptt||ITDA Rayagada,ITDARGDA 03/2025-26,2025_STSCD_121715_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender paper, EMD, PAN, IT, GSTIN, GSTRC affidavit, RC","66,800",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,2.0,3274408.0,YUDHISTIR BIDIKA,05-Dec-2025 11:31 AM,Rejected-AOC,1st Lowest,25-Feb-2026 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other tender related documents,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,AOC
