Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,Tender Opening Summary,Nelson Tadingi,31-Jan-2026 03:48 PM,finance_569031.pdf,BOQ Comparative Chart,1.0,3311754.0,HEMANTA KUMAR MOHANTY,INR,"467,438",CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Indravati Dam Circle Khatiguda||Podgada Dam Division Khatiguda,2025_PGDDK_122440_1,EE PDD 04(01)/2025-26,REPAIR AND RESTORATION OF PUMP HOUSE BUILDING BY SUPPLYING AND INSTALLATION OF GCI SHEET ON ROOF DISMANTLING OF DAMAGED BRICK MASONRY WALL WITH CONSTRUCTION OF NEW WALL WITH PLASTERING ANDPAINTING PROVIDING CONCRETE FLOORING ETC UIDC AT KHATIGUDA,"EE,PDD",Internal,"EE,PDD,Divisional Accountant,Estimator",Nelson Tadingi,07-Feb-2026 12:01 PM,finsummary_569031.pdf (886.63 KB),"EE,PDD",Internal,"EE,PDD,Divisional Accountant,Estimator",Nelson Tadingi,05-Feb-2026 03:41 PM,techsummary_569031.pdf (908.30 KB),1,3312108,BRUNDABAN BHARATI,18-Dec-2025 12:17 PM,Rejected-AOC,Rejected,25-Feb-2026 06:00 PM,25-Feb-2026,"INR 467,438",90.0,Nelson Tadingi,25-Feb-2026 05:59 PM,AoC.pdf (3157.00 KB),Successful Bidder found through lottery,AOC,"4,000",Nil,Nil,No,"O/o The Executive Engineer, Podagada Dam Division","O/o The Executive Engineer, Podagada Dam Division, Khatiguda, Nabarangpur, Odisha, 764085",REPAIR AND RESTORATION OF PUMP HOUSE BUILDING BY SUPPLYING AND INSTALLATION OF GCI SHEET ON ROOF DISMANTLING OF DAMAGED BRICK MASONRY WALL WITH CONSTRUCTION OF NEW WALL WITH PLASTERING ANDPAINTING PROVIDING CONCRETE FLOORING ETC UIDC AT KHATIGUDA,REPAIR AND RESTORATION OF PUMP HOUSE BUILDING BY SUPPLYING AND INSTALLATION OF GCI SHEET ON ROOF DISMANTLING OF DAMAGED BRICK MASONRY WALL WITH CONSTRUCTION OF NEW WALL WITH PLASTERING ANDPAINTING PROVIDING CONCRETE FLOORING ETC UIDC AT KHATIGUDA,Please refer Tender documents. ,NA ,"5,49,862",Civil Works - Others,NA ,Tender,90.0,90.0,KHATIGUDA,764085.0,NA ,NA ,NA ,"Executive Engineer, Podagada Dam Division",No ,No,"5,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Indravati Dam Circle Khatiguda||Podgada Dam Division Khatiguda,EE PDD 04(01)/2025-26,2025_PGDDK_122440_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Scanned copy of Tender Fee, EMD, PAN, Aadhar Card, GST Certificate,RC of Contractor .",08-Dec-2025 11:00 AM,19-Dec-2025 11:30 AM,08-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,08-Dec-2025 11:00 AM ,10-Dec-2025 05:00 PM ,08-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3312031,B S ENGINEERING PROP. BIJAY KUMAR SAHOO,17-Dec-2025 06:21 PM,Rejected-AOC,Rejected,25-Feb-2026 06:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"Affidavit from Notary for authenticity of documents, EMD and Bid information furnished Annexure- A",,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3310370,ESWAR HARIJAN,17-Dec-2025 11:12 AM,Rejected-AOC,Rejected,25-Feb-2026 06:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Authentication of Documents and No Relation Certificate,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3311754,HEMANTA KUMAR MOHANTY,17-Dec-2025 04:46 PM,Accepted-AOC,Winner Selected through Lottery,25-Feb-2026 06:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Information regarding litigation,Affidavit towards exemption of EMD incase of Engineer Contractors",,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3312094,NARENDRA BHARATI,17-Dec-2025 09:41 PM,Rejected-AOC,Rejected,25-Feb-2026 06:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit towards availing facilities in case of SC/ST Contractor with valid caste certificate,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3305789,Taruna Kumar Naik,16-Dec-2025 06:48 PM,Rejected-AOC,Rejected,25-Feb-2026 06:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other document felt necessary as per DTCN.,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3307888,TRINATH BEHERA,16-Dec-2025 02:39 PM,Rejected-AOC,Rejected,25-Feb-2026 06:00 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,PRICE BID,,,,,,,,,AOC
