S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,"5,200",Yes,fixed,,Nil,Nil,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_72,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",Construction of Paver Road from Mir Jabir house towards Chhatri Chhak in ward No.28.,Construction of Paver Road from Mir Jabir house towards Chhatri Chhak in ward No.28.,Please refer Tender documents. ,NA ,"5,19,386",Civil Works - Others,NA ,Tender,90.0,90.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,AOC,Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,25-Feb-2026 04:30 PM,finsummary_536382.pdf (240.28 KB),Gulmaki Dalawzi,Internal,Details attached below,Sourav Chakrabarty,25-Feb-2026 04:24 PM,techsummary_536382.pdf (240.28 KB),25-Feb-2026,"INR 519,386",90.0,Sourav Chakrabarty,25-Feb-2026 04:34 PM,72.pdf (550.00 KB),work order issued,1,2896737,Padan Majhi,27-Apr-2025 04:17 PM,Rejected-AOC,Quoted second lowest,25-Feb-2026 04:34 PM,1.0,2892650.0,RANJEET BEHERA,INR,"519,386",Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_72,BM-BDK-01-2025-26,Construction of Paver Road from Mir Jabir house towards Chhatri Chhak in ward No.28.,Finance,ok,TAPASA KUMAR SAMAL,01-May-2025 01:26 PM,,BOQ Comparative Chart,AOC
2,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2892650,RANJEET BEHERA,26-Apr-2025 10:44 AM,Accepted-AOC,Quoted first lowest,25-Feb-2026 04:34 PM,,,,,,,,,,,,,,,,AOC
