Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"SE Cuttack (RandB) Division No.I, Sr. DAO Cuttack (RandB) Division No.I, EE Cuttack GE Sub-Division No.III, PA to SEEC (RandB) Odisha, BBSR, AEE SEEC (RandB) Odisha, BBSR.",Nihar Chandra Naik,28-Jul-2025 05:04 PM,31-Jul-2025 12:00 PM,techsummary_541901.pdf (544.91 KB),Finance,Opened,Nihar Chandra Naik,31-Jul-2025 12:27 PM,,BOQ Comparative Chart,05-Feb-2026,"INR 5,056,720",180.0,Nihar Chandra Naik,05-Feb-2026 05:42 PM,firedetection.pdf (416.00 KB),AOC,1,2969168,ASCENSOR LIFTS AND AUTOMATION PRIVATE LIMITED,16-Jun-2025 02:38 PM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,1.0,2960999.0,M/S JAGANNATH FIRE SERVICES,INR,"5,056,720",EIC-CIVIL||SE R and B Electrical,2025_EICCL_114053_5,Bid Identification No.S.E.E.C (RandB) 04/2025-26,"SITC of Fire Hydrant, Automatic fire Sprinkler, Automatic Fire Detection and Manual Fire alarm system, Public Address System and Signages at (Gplus5) Annex Building of High Court of Orissa, Cuttack",Technical,Opened,Nihar Chandra Naik,19-Jun-2025 03:30 PM,,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"AEE, SEEC (RandB) Odisha, BBSR, PA to SEEC (RandB) Odisha, BBSR, EE, GE Sub Division No.III, Cuttack, Sr. DAO, Cuttack (RandB) Division No.I, Cuttack and SE, Cuttack (RandB) Division No.I, Cuttack",Nihar Chandra Naik,05-Feb-2026 05:36 PM,finsummary_541901.pdf (509.92 KB),AOC,EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 04/2025-26,2025_EICCL_114053_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"59,484",No,percentage,1.0%,Nil,Nil,S.E. Electrical Circle (RandB) Bhubaneswar,"S.E. Electrical Circle (RandB) Bhubaneswar, Nirman Soudha, Power House Square, Unit-V, 751001.","SITC of Fire Hydrant, Automatic fire Sprinkler, Automatic Fire Detection and Manual Fire alarm system, Public Address System and Signages at (Gplus5) Annex Building of High Court of Orissa, Cuttack","SITC of Fire Hydrant, Automatic fire Sprinkler, Automatic Fire Detection and Manual Fire alarm system, Public Address System and Signages at (Gplus5) Annex Building of High Court of Orissa, Cuttack",Please refer Tender documents. ,NA ,"59,48,382",Electrical Works,NA ,Tender,90.0,180.0,Cuttack,752003.0,NA ,NA ,NA ,S.E. Electrical Circle (RandB) Bhubaneswar,No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,02-Jun-2025 05:00 PM,17-Jun-2025 11:30 AM,02-Jun-2025 05:00 PM,16-Jun-2025 05:00 PM,02-Jun-2025 05:00 PM ,08-Jun-2025 05:00 PM ,02-Jun-2025 05:00 PM,16-Jun-2025 05:00 PM,31-Jul-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Electrical License, Affidavit and Other Tender documents as per DTCNN",AOC
,,,,,,,,,,,,,,,,,,,,2,2966695,COOLTEK INDIA,16-Jun-2025 03:23 PM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
,,,,,,,,,,,,,,,,,,,,3,2969355,DISCERN ENGINEERING PRIVATE LIMITED,16-Jun-2025 04:18 PM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,2965147,HAREKRUSHNA INDUSTRIES PROP. SURENDRA KUMAR JENA,16-Jun-2025 08:33 AM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,2968693,MITALIKA SWAIN,16-Jun-2025 02:58 PM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,2963538,M/S FIRESTOP SALES AND SERVICES,13-Jun-2025 08:07 AM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,2960999,M/S JAGANNATH FIRE SERVICES,11-Jun-2025 11:27 AM,Accepted-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,2957299,Starlight Enterprises,10-Jun-2025 11:20 AM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,2955174,TEXTEL TECHNOLOGIES PRIVATE LIMITED,09-Jun-2025 03:40 PM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,2967224,TRANSTECH SOLUTION,15-Jun-2025 11:15 AM,Rejected-AOC,OK,05-Feb-2026 05:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
