Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
26-Feb-2026,"INR 10,559,329",180.0,Manoranjan Jena,26-Feb-2026 12:20 PM,AOC_Athagarh.pdf (1040.00 KB),"Additional Chief Engineer, P.H. Circle, Cuttack",Internal,,Manoranjan Jena,26-Feb-2026 12:17 PM,finsummary_571743.pdf (407.26 KB),Finance,Opened.,Kabita Pradhan,12-Jan-2026 03:15 PM,finance_571743.pdf,BOQ Comparative Chart,1,3320033,DEBAKANTA MALLICK,29-Dec-2025 09:14 PM,Rejected-AOC,L1,26-Feb-2026 12:21 PM,Technical,Opened.,Kabita Pradhan,31-Dec-2025 05:37 PM,technical_571743.pdf,1.0,3332245.0,SATYA SUNDAR PARIDA,INR,"10,559,329",PHEO||SEPH-CIRCLE-CUTTACK,2025_PHEO_123234_1,ACEPHCTC-06/2025-26 Dtd.06.12.2025,Construction of approach road to 4 MLD WTP under Athagarh NAC under State Plan,"Additional Chief Engineer, P.H. Circle, Cuttack",Internal,,Kabita Pradhan,09-Jan-2026 03:26 PM,12-Jan-2026 12:30 PM,techsummary_571743.pdf (924.41 KB),AOC,"10,000",0.0,Nil,Nil,No,Construction of approach road to 4 MLD WTP under Athagarh NAC under State Plan,Construction of approach road to 4 MLD WTP under Athagarh NAC under State Plan,Please refer Tender documents. ,NA ,"1,24,21,000",Civil Works - Water Works,NA ,Tender,120.0,180.0,Athagarh,753004.0,NA ,NA ,NA ,"o/o Addl. Chief Engineer, P.H. Circle, Cuttack",No ,No,PHEO||SEPH-CIRCLE-CUTTACK,ACEPHCTC-06/2025-26 Dtd.06.12.2025,2025_PHEO_123234_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"Regd. Certificate, PAN, GST, Affidavit and other documents as per DTCN.","1,25,000",Yes,fixed,,Nil,Nil,"Addl. Chief Engineer, P.H. Circle, Cuttack","o/o Addl. Chief Engineer, P.H. Circle, Cuttack",16-Dec-2025 11:00 AM,31-Dec-2025 12:30 PM,16-Dec-2025 11:00 AM,30-Dec-2025 05:30 PM,16-Dec-2025 11:00 AM ,22-Dec-2025 09:00 AM ,16-Dec-2025 05:30 PM,30-Dec-2025 05:30 PM,12-Jan-2026 12:30 PM,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,2,3332245,SATYA SUNDAR PARIDA,27-Dec-2025 06:02 PM,Accepted-AOC,L1. Awarded through Transparent Lottery System.,26-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
