Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"10,000","1,800",Nil,Nil,No,C P Head,"RHEP, Rengali",Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,RHEP/TCN No.-35/2025-26,2025_OHPCL_119105_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,10-Oct-2025 10:00 AM,28-Oct-2025 11:30 AM,10-Oct-2025 10:00 AM,27-Oct-2025 05:00 PM,10-Oct-2025 10:00 AM ,20-Oct-2025 01:00 PM ,10-Oct-2025 10:00 AM,27-Oct-2025 05:00 PM,18-Nov-2025 12:00 PM,"1,13,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"PAN, GSTIN, TENDER PAPER COST, EMD, CONTRACTORS REGISTRATION CERTIFICATE",1.0,ICICI BANK,"Renovation of 12 Nos. of D- Type Quarters at 12D Colony under RHEP, Rengali.","Renovation of 12 Nos. of D- Type Quarters at 12D Colony under RHEP, Rengali.",Please refer tender specification ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,365.0,"RHEP, Rengali",759105.0,NA ,NA ,NA ,"Office of the CP Head, RHEP, Rengali",No ,No,1.0,1st Corrigendum to e-TCN No.-35/2025-26,Other,,AOC,1,3152919,MANOJ KUMAR MOHANTY,25-Oct-2025 10:13 PM,Rejected-AOC,Lowest quoted bidder.,09-Feb-2026 08:14 PM,09-Feb-2026,"INR 11,408,209",365.0,LIJARANI BEHERA,09-Feb-2026 08:14 PM,tcc216revise.pdf (110.00 KB),"Work order placed on M/s Rama Chandra Sahu, At/PO-Mukhiguda, Dist.-Kalahandi-766026 and executed agreement on dtd.07.02.2026. Work shall commence from zero date as declared by Engineer-in-Charge.",Finance,"After getting approval from next higher authority, on due date of opening of price bid of e-procurement TCN No.35/2025-26, two nos. of price bids were opened.",SHASHIKANTA DALAI,18-Nov-2025 03:27 PM,finance_555065.pdf,BOQ Comparative Chart,C P Head,Internal,"B C DANDPAT, MD. F ALI AHEMAD, B R JAIN",Subrat Kumar Sarangi,17-Nov-2025 03:00 PM,18-Nov-2025 12:00 PM,techsummary_555065.pdf (131.48 KB),C P Head,Internal,"B C DANDPAT, MD F ALI AHEMAD, B R JAIN",Subrat Kumar Sarangi,09-Feb-2026 07:22 PM,finsummary_555065.pdf (83.03 KB),Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,2025_OHPCL_119105_1,RHEP/TCN No.-35/2025-26,"Renovation of 12 Nos. of D- Type Quarters at 12D Colony under RHEP, Rengali.",Technical,"D K Nayak, P K Sethi, S K Nag",SHASHIKANTA DALAI,28-Oct-2025 01:39 PM,technical_555065.pdf,1.0,3154295.0,RAMA CHANDRA SAHU,INR,"11,408,209",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER TENDER SPECIFICATION,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3151974,Manoj Kumar Padhi,25-Oct-2025 05:42 PM,Rejected-Technical,Not submitted all the required documents as per tender condition,17-Nov-2025 03:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3158129,M/S Jawahar Mohanty,27-Oct-2025 12:25 PM,Rejected-Technical,Not submitted all the required documents as per tender condition,17-Nov-2025 03:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3154295,RAMA CHANDRA SAHU,26-Oct-2025 01:29 PM,Accepted-AOC,Lowest quoted bidder.,09-Feb-2026 08:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
