S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,08-Nov-2025 10:00 AM,18-Nov-2025 11:00 AM,08-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,08-Nov-2025 10:00 AM ,15-Nov-2025 05:00 PM ,08-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,06-Dec-2025 06:30 PM,"77,760",Yes,fixed,,Nil,Nil,Executive Engineer,"RURAL WORKS DIVISION, RAYAGADA","10,000",0.0,Nil,Nil,No,Maintenance to Bandhamandi to Leligumma New in Kasipur Block for the year 2025 26,Maintenance to Bandhamandi to Leligumma New in Kasipur Block for the year 2025 26,NA ,NA ,"77,76,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Rayagada,765001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, RAYAGADA",No ,No,1.0,Fee/PreQual/Technical,.pdf,Affidavit GSTIN PAN RC and other papers as per DTCN,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-RAYAGADA,EERWRGD Online 06 2025 26,2025_CERWI_120944_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,06-Feb-2026,"INR 6,610,135.454",60.0,Prasanna Kumar Pattanaik,06-Feb-2026 08:57 PM,WORKORDERBANDHAMANDIROAD.pdf (2054.00 KB),1,3229299,BAPINA NAIK,16-Nov-2025 09:56 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,"DAO, Estimator, Executive Engineer",Internal,,Prasanna Kumar Pattanaik,06-Dec-2025 06:03 PM,06-Dec-2025 06:30 PM,techsummary_562787.pdf (543.39 KB),Finance,TENDER DOCUMENT,Prasanna Kumar Pattanaik,06-Feb-2026 08:47 PM,finance_562787.pdf,BOQ Comparative Chart,Technical,Bid opening Summary,Prasanna Kumar Pattanaik,03-Dec-2025 12:09 PM,,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-RAYAGADA,2025_CERWI_120944_1,EERWRGD Online 06 2025 26,Maintenance to Bandhamandi to Leligumma New in Kasipur Block for the year 2025 26,Executive Engineer,Internal,,Prasanna Kumar Pattanaik,06-Feb-2026 08:52 PM,finsummary_562787.pdf (476.36 KB),1.0,3229464.0,SWAGATIKA BHUYAN,INR,"6,610,135.454",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,AOC,,,,,,,2,3229963,CHANDRA SEKHAR SAHUKAR,16-Nov-2025 07:11 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3227714,DEVENDRA BISOI,15-Nov-2025 03:34 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3223435,DURMAN MUDULI (S.T),14-Nov-2025 07:03 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3223450,GUNNIDHI MAJHI,14-Nov-2025 09:05 AM,Rejected-Technical,Disqualified due to affidavit furnished in favour of RWSS Rayagada,06-Dec-2025 06:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3229599,JAGANNATH SAHU,17-Nov-2025 07:47 AM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3218463,JULLY BEHERA,13-Nov-2025 01:03 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3218721,JYOTIRAN NAIK,16-Nov-2025 09:00 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3229208,KARNI SAPNA,16-Nov-2025 01:00 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,3229361,MITHUN PATRA,16-Nov-2025 08:33 PM,Rejected-AOC,1st LOWEST,06-Feb-2026 08:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
