Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage
Odisha Tourism Devl. Corp.,2025_OTDC_120182_1,BPII/05/2025-26dt.18.10.2025,Selection of Architect Consultant for Providing Detailed Project Report for Infrastructure Development at Unique Terracotta Temple (ASI Site) Haripur Fort Badasahi Block in Mayurbhanj District,1.0,3264461.0,S AND J ASSOCIATES,INR,"1,800,000",S Naik,Internal,"S Pradhan, A S Swain, D Malik",Subrat Kumar Jena,30-Dec-2025 12:54 PM,30-Dec-2025 01:15 PM,techsummary_558909.pdf (844.68 KB),S B Naik,Internal,"S Pradhan, A S Swain, D Malik",Subrat Kumar Jena,26-Feb-2026 05:53 PM,finsummary_558909.pdf (1384.26 KB),26-Feb-2026,"INR 1,800,000",30.0,Subrat Kumar Jena,26-Feb-2026 05:59 PM,WorkorderHaripur.pdf (659.00 KB),Work Order Issued,Finance,Financial Proceedings,Subrat Kumar Jena,26-Feb-2026 05:48 PM,finance_558909.pdf,BOQ Comparative Chart,1,3263629,INGENIOUS STUDIO PRIVATE LIMITED,28-Nov-2025 04:31 PM,Rejected-Finance,H2 bidder As per Clause No. 9 of RFP,26-Feb-2026 05:53 PM,Technical,Technical evaluation,Subrat Kumar Jena,30-Dec-2025 12:47 PM,technical_558909.pdf,AOC,"10,000","1,800",Nil,Nil,No,"Executive Engineer, OTDC Ltd. BBSR","O/o the Executive Engineer, OTDC Ltd. BBSR",1.0,Fee/PreQual/Technical,.pdf,RFP,1.0,Selection of Architect Consultant for Providing Detailed Project Report for Infrastructure Development at Unique Terracotta Temple (ASI Site) Haripur Fort Badasahi Block in Mayurbhanj District,Other,,"40,000",No,fixed,,Nil,Nil,Odisha Tourism Devl. Corp.,BPII/05/2025-26dt.18.10.2025,2025_OTDC_120182_1,Yes,National Competitive Bid,Item Rate,Services,2.0,No,No,Online,No,No,No,Selection of Architect Consultant for Providing Detailed Project Report for Infrastructure Development at Unique Terracotta Temple (ASI Site) Haripur Fort Badasahi Block in Mayurbhanj District,Selection of Architect Consultant for Providing Detailed Project Report for Infrastructure Development at Unique Terracotta Temple (ASI Site) Haripur Fort Badasahi Block in Mayurbhanj District,Please refer Tender documents. ,NA ,"10,00,00,000",Consultancy Services,NA ,Tender,180.0,30.0,Mayurbhanj,757001.0,"O/o the Executive Engineer, OTDC Ltd. BBSR ","O/o the Executive Engineer, OTDC Ltd. BBSR ",12-Nov-2025 11:30 AM ,"O/o the Executive Engineer, OTDC Ltd. BBSR",No ,No,30-Oct-2025 09:00 AM,29-Nov-2025 11:30 AM,30-Oct-2025 09:00 AM,28-Nov-2025 05:00 PM,30-Oct-2025 09:00 AM ,07-Nov-2025 05:00 PM ,30-Oct-2025 09:00 AM,28-Nov-2025 05:00 PM,30-Dec-2025 01:15 PM,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3258441,RAJ TECHNICAL SERVICES,28-Nov-2025 02:02 PM,Rejected-Technical,Not fulfilled all eligibility criteria,30-Dec-2025 12:54 PM,,,,,,AOC,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER RFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3264461,S AND J ASSOCIATES,28-Nov-2025 04:46 PM,Accepted-AOC,H1 bidder,26-Feb-2026 05:59 PM,,,,,,AOC,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
