S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3285038.0,"M/S SAI SHREE CONSTRUCTIONS, PROP. SANGYASENI ROUT",INR,"2,303,356.75",CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,2025_CERWI_122336_30,05(Onilne)/RWD/UDALA/2025-26,Construction of 01 No. E Type Qtr at Radho PHC in the District of Mayurbhanj.,1,3286240,ABHIJITA MOHANTY,08-Dec-2025 01:59 PM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,06-Feb-2026,"INR 2,303,356.75",180.0,Haripriya Behera,06-Feb-2026 05:33 PM,Radho30A.pdf (399.00 KB),Finance,09 Nos of bidders admitted,Haripriya Behera,06-Feb-2026 05:24 PM,,BOQ Comparative Chart,SE RWD Udala,Internal,,Haripriya Behera,06-Feb-2026 05:29 PM,finsummary_568547.pdf (431.42 KB),SE RWD Udala,Internal,,Haripriya Behera,06-Feb-2026 05:26 PM,techsummary_568547.pdf (431.42 KB),AOC,1.0,ICICI BANK,02-Dec-2025 01:00 PM,08-Dec-2025 05:30 PM,02-Dec-2025 01:00 PM,08-Dec-2025 05:00 PM,02-Dec-2025 01:00 PM ,08-Dec-2025 03:00 PM ,02-Dec-2025 01:00 PM,08-Dec-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,05(Onilne)/RWD/UDALA/2025-26,2025_CERWI_122336_30,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"27,090",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,"S.E R.W Division, Udala","S.E R.W Division, Udala",Construction of 01 No. E Type Qtr at Radho PHC in the District of Mayurbhanj.,Construction of 01 No. E Type Qtr at Radho PHC in the District of Mayurbhanj.,Please refer Tender documents. ,NA ,"27,09,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,"SE RW Division, Udala",757041.0,NA ,NA ,NA ,"Office of the S.E R.W Division, Udala",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD, RC, PAN, GSTIN, Affidavits, and other required documents as per DTCN.",AOC
,,,,,,,,,2,3283261,BIVASH KUMAR ROUT,08-Dec-2025 01:43 PM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC
,,,,,,,,,3,3288386,INDRAJIT NAYAK,08-Dec-2025 12:39 PM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3285038,"M/S SAI SHREE CONSTRUCTIONS, PROP. SANGYASENI ROUT",06-Dec-2025 08:18 PM,Accepted-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3288281,PRADEEP KUMAR PARIDA,08-Dec-2025 12:18 PM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3277110,SATYAPRAKASH PRADHAN,06-Dec-2025 09:35 AM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,3289237,SHASHIKANTA BISWAL,08-Dec-2025 04:06 PM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,3285584,Sri Harish Chandra Parida,07-Dec-2025 11:57 AM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,3288423,SUBHASISH PATI,08-Dec-2025 01:38 PM,Rejected-AOC,L1,06-Feb-2026 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
