Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
29-Nov-2025 01:00 PM,05-Dec-2025 11:00 AM,29-Nov-2025 01:00 PM,04-Dec-2025 05:00 PM,29-Nov-2025 01:00 PM ,03-Dec-2025 01:00 PM ,29-Nov-2025 01:00 PM,04-Dec-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,"Executive Engineer, RW Division-II, Umerkote","O/o the Executive Engineer, Rural Works Division-II, Nabarangpur, Umerkote",1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid RC, PAN, Valid GST, Caste, Affidavits, and Other Documents as per DTCN","5,238",Yes,percentage,1.0%,Nil,Nil,1.0,Modification of time,Date,,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR - II,Online Tender/13/ RWD-UKT /2025-26,2025_CERWI_122255_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Boundary Wall at JMFC, Raighar in Raighar Block of Nabarangpur District for the year 2025-26","Construction of Boundary Wall at JMFC, Raighar in Raighar Block of Nabarangpur District for the year 2025-26",Please refer Tender documents. ,NA ,"5,23,766",Civil Works - Buildings,NA ,Tender,90.0,30.0,Umerkote,764073.0,NA ,NA ,NA ,"O/o the Executive Engineer, R W D-II, Umerkote",No ,No,1.0,ICICI BANK,AOC,24-Feb-2026,"INR 445,254",30.0,Gobinda Chandra Tudu,24-Feb-2026 07:42 PM,agmnt.pdf (292.00 KB),agmnt value,1,3279194,AJAYA KUMAR BEHERA,04-Dec-2025 04:05 PM,Rejected-AOC,Disqualified in technical evaluation,24-Feb-2026 07:43 PM,Executive Engineer,Internal,"Estimator,DAO-I,Executive Engineer",Gobinda Chandra Tudu,24-Feb-2026 07:31 PM,techsummary_568104.pdf (118.25 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR - II,2025_CERWI_122255_1,Online Tender/13/ RWD-UKT /2025-26,"Construction of Boundary Wall at JMFC, Raighar in Raighar Block of Nabarangpur District for the year 2025-26",Executive Engineer,Internal,"Estimator,DAO-I,Executive Engineer",Gobinda Chandra Tudu,24-Feb-2026 07:36 PM,finsummary_568104.pdf (118.25 KB),Finance,5 nos bidders are participated above work,Gobinda Chandra Tudu,24-Feb-2026 07:27 PM,finance_568104.pdf,BOQ Comparative Chart,1.0,3273372.0,RATAN KUMAR MONDAL,INR,"445,254",AOC
,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,2.0,Correction of Date in 1st Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2,3272604,DINESH BISWAS,02-Dec-2025 10:45 PM,Rejected-AOC,Disqualified in technical evaluation,24-Feb-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3277513,DIPAK HALDAR,04-Dec-2025 11:39 AM,Rejected-AOC,Disqualified in technical evaluation,24-Feb-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3273372,RATAN KUMAR MONDAL,03-Dec-2025 11:36 PM,Accepted-AOC,Qualified in technical evaluation,24-Feb-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3272001,RUNANANDA NAYAK,02-Dec-2025 12:29 PM,Rejected-AOC,Disqualified in technical evaluation,24-Feb-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
