S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3298205.0,Samay Enterprises,INR,"3,278,503.31",General Manager,Internal,Manager,Sridhar Pattnaik,04-Feb-2026 05:34 PM,finsummary_568518.pdf (37.92 KB),Technical,Summary,Sridhar Pattnaik,23-Dec-2025 11:59 AM,technical_568518.pdf,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Rourkela,2025_WDRKL_122293_2,GM WATCO/RKL-18/2025-26 dt.18.11.2025,Supply Installation Testing Wiring and Commissioning of DG set 250KVA at Lower Basanti,Finance,Summary,Sridhar Pattnaik,04-Feb-2026 05:29 PM,finance_568518.pdf,BOQ Comparative Chart,General Manager,Internal,Manager,Alekh Dalai,31-Dec-2025 11:54 AM,01-Jan-2026 03:30 PM,techsummary_568518.pdf (82.95 KB),04-Feb-2026,"INR 3,278,503.31",60.0,Sridhar Pattnaik,04-Feb-2026 05:38 PM,AOC.pdf (186.00 KB),AOC,1,3297890,ABC CONSTRUCTIONS,12-Dec-2025 04:06 PM,Rejected-AOC,Not selected through transparent lottery,04-Feb-2026 05:39 PM,AOC,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Rourkela,GM WATCO/RKL-18/2025-26 dt.18.11.2025,2025_WDRKL_122293_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,080",Nil,Nil,No,"G.M WATCO Division, Rourkela","G.M WATCO Division,Panposh Rourkela",01-Dec-2025 11:00 AM,15-Dec-2025 12:30 PM,01-Dec-2025 11:00 AM,12-Dec-2025 05:00 PM,01-Dec-2025 11:00 AM ,10-Dec-2025 05:00 PM ,01-Dec-2025 11:00 AM,12-Dec-2025 05:00 PM,01-Jan-2026 03:30 PM,1.0,Corrigendum,Technical Bid,,"38,566",Yes,fixed,,Nil,Nil,Supply Installation Testing Wiring and Commissioning of DG set 250KVA at Lower Basanti,Supply Installation Testing Wiring and Commissioning of DG set 250KVA at Lower Basanti,Please refer Tender documents. ,NA ,"38,56,609",Civil Works - Water Works,NA ,Tender,120.0,60.0,Rourkela,769004.0,NA ,NA ,NA ,"O/o G.M WATCO Division, Rourkela",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender paper, EMD,PAN, GST, Certificate and other documents etc as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3298158,CLAVAX POWER PRIVATE LIMITED,12-Dec-2025 04:40 PM,Rejected-AOC,Not selected through transparent lottery,04-Feb-2026 05:39 PM,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3292493,NIBEDITA GURU,11-Dec-2025 02:57 PM,Rejected-AOC,Not selected through transparent lottery,04-Feb-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3298205,Samay Enterprises,12-Dec-2025 04:31 PM,Accepted-AOC,Selected through transparent lottery,04-Feb-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3298092,SESAN SUBHANKAR,12-Dec-2025 04:04 PM,Rejected-AOC,Not selected through transparent lottery,04-Feb-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3297386,SUNANDA DHAL,12-Dec-2025 03:38 PM,Rejected-AOC,Not selected through transparent lottery,04-Feb-2026 05:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
