Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
S Naik,Internal,"S.Pradhan, A.S Swain, D.Malik",Subrat Kumar Jena,05-Jan-2026 02:02 PM,05-Jan-2026 02:10 PM,techsummary_558888.pdf (842.57 KB),Odisha Tourism Devl. Corp.,2025_OTDC_120178_1,BPII/05/2025-26dt.18.10.2025,Selection of Architect Consultant for Providing Detailed Project Report for Development of Integrated Art and Craft Village at Guhaladihi under Baripada Block in Mayurbhanj District,1.0,3244599.0,Grey to Green Architecture,INR,"1,100,000",1,3244599,Grey to Green Architecture,27-Nov-2025 05:56 PM,Accepted-AOC,H1 bidder,26-Feb-2026 06:12 PM,Technical,Bidderlist,Subrat Kumar Jena,05-Jan-2026 01:58 PM,technical_558888.pdf,Finance,financial proceeding,Subrat Kumar Jena,26-Feb-2026 06:05 PM,finance_558888.pdf,BOQ Comparative Chart,26-Feb-2026,"INR 1,100,000",30.0,Subrat Kumar Jena,26-Feb-2026 06:12 PM,workorderguhaladihi.pdf (1149.00 KB),work order issued,S B Naik,Internal,"S.PRADHAN, A.S. SWAIN, D.MALLIK",Subrat Kumar Jena,26-Feb-2026 06:08 PM,finsummary_558888.pdf (1166.95 KB),AOC,1.0,ICICI BANK,"Executive Engineer, OTDC Ltd. BBSR","O/o the Executive Engineer, OTDC Ltd. BBSR",Selection of Architect Consultant for Providing Detailed Project Report for Development of Integrated Art and Craft Village at Guhaladihi under Baripada Block in Mayurbhanj District,Selection of Architect Consultant for Providing Detailed Project Report for Development of Integrated Art and Craft Village at Guhaladihi under Baripada Block in Mayurbhanj District,Please refer Tender documents. ,NA ,"10,00,00,000",Consultancy Services,NA ,Tender,180.0,30.0,Mayurbhanj,757001.0,"O/o the Executive Engineer, OTDC Ltd. BBSR ","O/o the Executive Engineer, OTDC Ltd. BBSR ",12-Nov-2025 11:30 AM ,"O/o the Executive Engineer, OTDC Ltd. BBSR",No ,No,1.0,Selection of Architect Consultant for Providing Detailed Project Report for Development of Integrated Art and Craft Village at Guhaladihi under Baripada Block in Mayurbhanj District,Other,,"40,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,RFP,Odisha Tourism Devl. Corp.,BPII/05/2025-26dt.18.10.2025,2025_OTDC_120178_1,Yes,National Competitive Bid,Item Rate,Services,2.0,No,No,Online,No,No,No,"10,000","1,800",Nil,Nil,No,30-Oct-2025 09:00 AM,29-Nov-2025 11:30 AM,30-Oct-2025 09:00 AM,28-Nov-2025 05:00 PM,30-Oct-2025 09:00 AM ,07-Nov-2025 05:00 PM ,30-Oct-2025 09:00 AM,28-Nov-2025 05:00 PM,05-Jan-2026 02:10 PM,AOC
,,,,,,,,,,,,,,,,2,3263749,INGENIOUS STUDIO PRIVATE LIMITED,28-Nov-2025 04:45 PM,Rejected-Technical,Not Fulfilled all eligibility criteria,05-Jan-2026 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other document as per RFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,3258659,RAJ TECHNICAL SERVICES,28-Nov-2025 02:04 PM,Rejected-AOC,H2 bidder,26-Feb-2026 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3263836,S AND J ASSOCIATES,28-Nov-2025 04:48 PM,Rejected-AOC,H3 bidder,26-Feb-2026 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
