S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,3259002,GOPAL KRUSHNA PANDA,27-Nov-2025 09:22 AM,Rejected-AOC,Unsuccessful Bidder,13-Feb-2026 12:53 PM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-PHULBANI,2025_CERWI_121399_31,Online Tender/11/SERWD PHULBANI/2025-26,S/R to PWD road to Bandhagada to Taladandakia such as pot hole repair with PMC seal coat from Ch 2/000 to 2/500Km for the year 2025-26,1.0,3260722.0,SURAJ BEHERA,INR,"499,398",13-Feb-2026,"INR 499,398",30.0,Kartikeswar Sahu,13-Feb-2026 12:52 PM,pwdroadtobandhagadaaoc.pdf (739.00 KB),Finance,2 Nos of Bidder Participated,Pragyan Devi,13-Feb-2026 10:08 AM,finance_565462.pdf,BOQ Comparative Chart,S.E,Internal,,Pragyan Devi,13-Feb-2026 10:13 AM,finsummary_565462.pdf (115.81 KB),S.E,Internal,,Pragyan Devi,13-Feb-2026 10:11 AM,techsummary_565462.pdf (115.81 KB),AOC,S/R to PWD road to Bandhagada to Taladandakia such as pot hole repair with PMC seal coat from Ch 2/000 to 2/500Km for the year 2025-26,S/R to PWD road to Bandhagada to Taladandakia such as pot hole repair with PMC seal coat from Ch 2/000 to 2/500Km for the year 2025-26,S/R to PWD road to Bandhagada to Taladandakia such as pot hole repair with PMC seal coat from Ch 2/000 to 2/500Km for the year 2025-26 ,NA ,"5,88,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"OO the SE,RWD,PHULBANI",762001.0,NA ,NA ,NA ,"OO the SE,RWD,PHULBANI",No ,No,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-PHULBANI,Online Tender/11/SERWD PHULBANI/2025-26,2025_CERWI_121399_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,19-Nov-2025 05:00 PM,28-Nov-2025 11:30 AM,19-Nov-2025 05:00 PM,27-Nov-2025 05:00 PM,19-Nov-2025 05:00 PM ,26-Nov-2025 03:00 PM ,19-Nov-2025 05:00 PM,27-Nov-2025 05:00 PM,"4,000",0.0,Nil,Nil,Yes,"OO the SE,RWD,PHULBANI","OO the SE,RWD,PHULBANI",1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"5,880",Yes,fixed,,Nil,Nil,AOC
2,3260722,SURAJ BEHERA,27-Nov-2025 04:20 PM,Accepted-AOC,Successful Bidder Selected from Transparent Lottery System,13-Feb-2026 12:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BoQ,,,,,,,AOC
