S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Additional Chief Engineer, PH Division, Balangir","Additional Chief Engineer, PH Division, Balangir",26-Sep-2025 05:55 PM,16-Oct-2025 11:00 AM,26-Sep-2025 05:55 PM,15-Oct-2025 05:00 PM,26-Sep-2025 05:55 PM ,13-Oct-2025 05:00 PM ,26-Sep-2025 05:55 PM,15-Oct-2025 05:00 PM,28-Nov-2025 11:00 AM,PHEO||PH Circle Bhawanipatna||PH Division Balangir,ACEPHBGR 05/2025-26,2025_PHEO_118775_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"99,884",Yes,percentage,1.0%,Nil,Nil,External Electrification at WTP and different proposed ESR location in connection with the work Augmentation of water supply system along with ancillary work for Binika town.,External Electrification at WTP and different proposed ESR location in connection with the work Augmentation of water supply system along with ancillary work for Binika town.,Please refer DTCN ,NA ,"99,88,392",Civil Works - Water Works,NA ,Tender,120.0,240.0,Binika NAC,767019.0,NA ,NA ,NA ,"Additional Chief Engineer, PH Division, Balangir",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor Registration certificate, Experience certificate etc",AOC,07-Feb-2026,"INR 8,491,132",240.0,Indrajit Sahu,07-Feb-2026 01:08 PM,wo.pdf (2565.00 KB),L1 bidder has respond,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,12-Dec-2025 03:55 PM,finsummary_554364.pdf (2467.56 KB),Finance,Financial Bid has opened,Indrajit Sahu,28-Nov-2025 11:16 AM,finance_554364.pdf,BOQ Comparative Chart,Technical,Opening Summary,Indrajit Sahu,16-Oct-2025 12:32 PM,technical_554364.pdf,1,3125751,M/S D.S. ASSOCIATES,14-Oct-2025 12:26 PM,Accepted-AOC,Awarded as per OPWD code,07-Feb-2026 01:08 PM,1.0,3125751.0,M/S D.S. ASSOCIATES,INR,"8,491,132",PHEO||PH Circle Bhawanipatna||PH Division Balangir,2025_PHEO_118775_2,ACEPHBGR 05/2025-26,External Electrification at WTP and different proposed ESR location in connection with the work Augmentation of water supply system along with ancillary work for Binika town.,Additional Chief Engineer,Internal,"Additional Chief Engineer, Divisional Accounts Officer, SE Estimator",Indrajit Sahu,27-Nov-2025 01:36 PM,28-Nov-2025 11:00 AM,techsummary_554364.pdf (530.72 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3129777,M/S ORISSA ENTERPRISES,15-Oct-2025 04:56 PM,Rejected-Technical,Work experience certificate dosenot furnished the minimum elgibility criteria as per the clause of the DTCN,27-Nov-2025 01:36 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3129522,M/S RAJENDRA SAHU,15-Oct-2025 03:42 PM,Rejected-Finance,Due to transparent Lottery,12-Dec-2025 03:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3128442,"M/s Ramchandi Construction, Nayagargh",14-Oct-2025 09:35 PM,Rejected-Finance,Due to transparent Lottery,12-Dec-2025 03:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3122498,POWERTECH ENGINEERING.TAPAS RANJAN PATI,11-Oct-2025 02:11 PM,Rejected-Finance,Due to transparent Lottery,12-Dec-2025 03:55 PM,,,,,,,,,,,,,,,,,AOC
