Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"11,800",0.0,Nil,Nil,Yes,"Installatin, Electrification, Energisation and Commissioning of Borewells in ANGUL District Pkg-02 BID ID-31","Installatin, Electrification, Energisation and Commissioning of Borewells in ANGUL District Pkg-02 BID ID-31",Please refer Tender Document DTCN ,NA ,"12,90,59,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,ANGUL,759122.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,1,ICICI BANK,"12,91,000",Yes,fixed,,Nil,Nil,30-Jan-2025 10:00 AM,25-Feb-2025 11:00 AM,30-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,30-Jan-2025 10:00 AM ,11-Feb-2025 05:00 PM ,30-Jan-2025 10:00 AM,24-Feb-2025 05:00 PM,07-Jul-2025 11:00 AM,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,Orissa Lift Irrigation Corporation,841 DT-29.01.2025,2025_OLIC_109926_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",AOC,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 11:42 AM,finsummary_527712.pdf (17372.14 KB),15-Oct-2025,"INR 131,639,803.27",180.0,Sudarsan Sadangi,05-Feb-2026 03:12 PM,OrderAngul02.pdf (2815.00 KB),ORDER,Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 05:34 PM,,BOQ Comparative Chart,Technical,Two nos of bidders have participated,Sudarsan Sadangi,25-Feb-2025 06:46 PM,,1,2830912,JAGDAMBA BOREWELL,22-Feb-2025 09:32 PM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 11:42 AM,Orissa Lift Irrigation Corporation,2025_OLIC_109926_1,841 DT-29.01.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in ANGUL District Pkg-02 BID ID-31",1.0,2832529.0,R S Infrastructure,INR,"131,639,803.27",CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 04:27 PM,07-Jul-2025 11:00 AM,techsummary_527712.pdf (12490.21 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2832529,R S Infrastructure,24-Feb-2025 04:36 PM,Accepted-AOC,L-1 Bidder,05-Feb-2026 03:12 PM,,,,,,,,,,,,,,,,,AOC
