Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,Cover,Himansu Kumar Sethi,20-Feb-2026 06:03 PM,,BOQ Comparative Chart,1.0,3362067.0,BIDYADHAR DAS,INR,"3,474,909",CE RW I||RWCIRCLE-KEONJHAR||RW Division Bansapal,2026_CERWI_124588_6,Road Online NCB-08 of 2025-26,S/R to Ranibeda to Kulanga Road for the year 2025-26,Superintending Engineer,Internal,S.E./ D.A./ ESTIMATOR,Himansu Kumar Sethi,21-Feb-2026 07:25 PM,finsummary_575895.pdf (452.24 KB),Superintending Engineer,Internal,S.E./ D.A./ ESTIMATOR,Himansu Kumar Sethi,20-Feb-2026 06:05 PM,techsummary_575895.pdf (2207.24 KB),1,3362067,BIDYADHAR DAS,21-Jan-2026 10:42 AM,Accepted-AOC,Work has been awarded to Bidyadhar Das,21-Feb-2026 07:28 PM,21-Feb-2026,"INR 3,474,909",30.0,Himansu Kumar Sethi,21-Feb-2026 07:28 PM,690.pdf (2065.00 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,PAPER COST EMD GSTIN PAN RC AND OTHER DOCUMENTS AS PER DTCN,15-Jan-2026 05:00 PM,22-Jan-2026 11:00 AM,15-Jan-2026 05:00 PM,21-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM ,20-Jan-2026 05:00 PM ,15-Jan-2026 05:00 PM,21-Jan-2026 05:00 PM,1.0,ICICI BANK,"42,372",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-KEONJHAR||RW Division Bansapal,Road Online NCB-08 of 2025-26,2026_CERWI_124588_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,S/R to Ranibeda to Kulanga Road for the year 2025-26,Repair of Road Work,Please refer Tender documents. ,NA ,"42,37,177",Civil Works - Roads,NA ,Tender,90.0,30.0,BANSPAL,758085.0,NA ,NA ,NA ,SE RW DIVISION AT GAMBHARIA,No ,No,"6,000",0.0,Nil,Nil,No,SE RW DIVISION BANSPAL,"OFFICE OF THE SUPERINTENDING ENGINEER RW DIVISION, BANSPAL",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3358601,JAGMOHAN PAL,21-Jan-2026 04:24 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3362044,JITENDRA DAS,20-Jan-2026 09:08 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3361434,LALATENDU SAHU,20-Jan-2026 03:31 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3362907,LAMBODARA MAHANTA,21-Jan-2026 02:26 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3362967,LAXMAN KUMAR THAMB,21-Jan-2026 02:58 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3362183,Prativa Sahoo,21-Jan-2026 12:47 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3362388,SATYA SANATAN BEHERA,21-Jan-2026 12:41 PM,Rejected-Finance,Not Select in the Lottery,21-Feb-2026 07:25 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
