S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"6,00,000",Yes,fixed,,Nil,Nil,"Renovation Works for the Ornament Gallery Odisha State Museum, Bhubaneswar","Renovation Works for the Ornament Gallery, Including Upgraded Illumination, Enhanced Interior Display, And Installations of Digital Interactive Systems, as per the Approved Specifications of the Odisha State Museum, Bhubaneswar.",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,90.0,60.0,"Odisha State Museum, Bhubaneswar",751014.0,NA ,NA ,NA ,"Odisha State Museum, Bhubaneswar",No ,No,"10,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,Technical Covers,"Superintendent of Museum, Bhubaneswar","Odisha State Museum, Bhubaneswar",Director Odia Language Literature and Culture||Odisha State Museum,1827/OSM,2025_OLLCM_122182_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Extension of Deadline - 3,Date,,29-Nov-2025 10:00 AM,15-Jan-2026 11:30 AM,29-Nov-2025 10:00 AM,14-Jan-2026 05:00 PM,NA ,NA ,29-Nov-2025 10:00 AM,14-Jan-2026 05:00 PM,16-Jan-2026 06:15 PM,AOC,"Director, OLL and CD",Internal,"FA-cum-Joint Secretary, OLL and CD, Deputy Director, OLL and CD and Superintendent of OSM",Bharati Pal,17-Feb-2026 06:10 PM,finsummary_567883.pdf (770.22 KB),Director Odia Language Literature and Culture||Odisha State Museum,2025_OLLCM_122182_1,1827/OSM,"Renovation Works for the Ornament Gallery Odisha State Museum, Bhubaneswar",Technical,All bidders have submitted their technical bids.,Bharati Pal,15-Jan-2026 12:43 PM,,1.0,3303053.0,Vishalaakshi Consultants,INR,"26,697,223",1,3296075,Atthah Info Media Private Limited,13-Jan-2026 08:01 PM,Rejected-Finance,QCBS Rank H1 yet rejected due to project risk arising out of past non-completion of similar works.,17-Feb-2026 06:10 PM,18-Feb-2026,"INR 26,697,223",60.0,Bharati Pal,18-Feb-2026 05:36 PM,WOOG.pdf (266.00 KB),Finance,All bidders have submitted their financial bids.,Bharati Pal,16-Jan-2026 06:25 PM,,BOQ Comparative Chart,Director-cum-Secretary Oll and C,Internal,"FA cum Joint Secretary OLL and C, Deputy Director OLL and C and Superintendent of Museum",Bharati Pal,16-Jan-2026 06:12 PM,16-Jan-2026 06:15 PM,techsummary_567883.pdf (444.38 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Covers,,,,,,,,,,,,,,,,,2.0,EMD and Tender Fee,Other,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3326518,Design Factory India,13-Jan-2026 05:34 PM,Rejected-Finance,QCBS Rank H5,17-Feb-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3295173,Myth,14-Jan-2026 11:40 AM,Rejected-Finance,QCBS Rank H3,17-Feb-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3295978,Sconce Global Pvt Ltd,13-Jan-2026 05:49 PM,Rejected-Finance,QCBS Rank H4,17-Feb-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3303053,Vishalaakshi Consultants,10-Jan-2026 05:18 PM,Accepted-AOC,"Selected for the work, subject to negotiation.",18-Feb-2026 05:36 PM,,,,,,,,,,,,,,,,,,,,AOC
