Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Registration Certificate, GSTIN, PAN, Affidavits etc.",31-Oct-2025 06:55 PM,11-Nov-2025 11:00 AM,31-Oct-2025 06:55 PM,10-Nov-2025 05:00 PM,31-Oct-2025 06:55 PM ,07-Nov-2025 05:00 PM ,31-Oct-2025 06:55 PM,10-Nov-2025 05:00 PM,17-Dec-2025 05:00 PM,"4,40,517",Yes,percentage,1.0%,Nil,Nil,"Chief Construction Engineer, R.W. Circle, Keonjhar","O/o C.C.E., R.W. Circle, Keonjhar",1.0,ICICI BANK,Construction of Badapadana to Raitola road under MMSY-Impvt. to Existing R.D. Roads in the District of Keonjhar.,Construction of Badapadana to Raitola road under MMSY-Impvt. to Existing R.D. Roads in the District of Keonjhar.,NA ,NA ,"4,40,51,718",Civil Works - Roads,NA ,Tender,90.0,270.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o C.C.E., R.W. Circle, Keonjhar",No ,No,CE RW I||RWCIRCLE-KEONJHAR,NCB-22/RWCKJR/2025-26,2025_CERWI_120305_15,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Puspanjali Bangsingh,13-Jan-2026 08:00 PM,finsummary_560628.pdf (627.77 KB),Technical,Total 7 Nos. bidder participated.,Puspanjali Bangsingh,28-Nov-2025 04:49 PM,technical_560628.pdf,Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Amit Prasan Kiro,13-Dec-2025 06:18 PM,17-Dec-2025 05:00 PM,techsummary_560628.pdf (1483.78 KB),Finance,COVER-II,Puspanjali Bangsingh,19-Dec-2025 09:23 AM,finance_560628.pdf,BOQ Comparative Chart,1,3208063,ASISHA KUMAR SAMAL,10-Nov-2025 03:26 PM,Accepted-AOC,L1,27-Feb-2026 07:24 PM,1.0,3208063.0,ASISHA KUMAR SAMAL,INR,"37,448,365.2",CE RW I||RWCIRCLE-KEONJHAR,2025_CERWI_120305_15,NCB-22/RWCKJR/2025-26,Construction of Badapadana to Raitola road under MMSY-Impvt. to Existing R.D. Roads in the District of Keonjhar.,29-Jan-2026,"INR 37,448,365.2",270.0,Puspanjali Bangsingh,27-Feb-2026 07:23 PM,Badapadana.pdf (1156.00 KB),Award of Contract.,AOC
,,,,,,,.pdf,"Profit Loss statement, List of similar nature of work, Work in hand and other documents as per DTCN.",,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3197479,DEBENDRA KUMAR JENA,08-Nov-2025 05:14 PM,Rejected-Technical,Suppression of facts as per Clause No.2.1.8(i) of DTCN,13-Dec-2025 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,.pdf,Machineries and all other documents required as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3207249,Mr. Sanjay Kumar Mishra,10-Nov-2025 02:58 PM,Rejected-Technical,Suppression of facts as per Clause No.2.1.8(i) of DTCN,13-Dec-2025 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3195214,M/S TRIDEV CONSTRUCTION,07-Nov-2025 07:52 PM,Rejected-Finance,L1,13-Jan-2026 08:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3207455,PRIYADARSAN TRIPATHY,10-Nov-2025 02:43 PM,Rejected-Technical,Invoice of machineries not furnished.,13-Dec-2025 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3195926,RABINDRA KUMAR SAHOO,08-Nov-2025 01:46 AM,Rejected-Finance,L1,13-Jan-2026 08:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3205858,SITARAM DEO,10-Nov-2025 12:51 PM,Rejected-Technical,Suppression of facts as per Clause No.2.1.8(i) of DTCN,13-Dec-2025 06:18 PM,,,,,,,,,,,,,,,,,AOC
