S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,S.E. Electrical Circle (RandB) Bhubaneswar,"S.E. Electrical Circle (RandB) Bhubaneswar, Nirman Soudha Building.","10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Electrical License, Affidavit and other documents as per DTCN","Shifting of existing 11kv line, LT line and S/Stn to nearby safety place for Improvement of Kapilaprasad-Jatani road from 6/000 to 10/000K.M (Birabandha to Jamukoli)","Shifting of existing 11kv line, LT line and S/Stn to nearby safety place for Improvement of Kapilaprasad-Jatani road from 6/000 to 10/000K.M (Birabandha to Jamukoli)",Please refer Tender documents. ,NA ,"1,66,73,911",Electrical Works,NA ,Tender,90.0,180.0,Bhubaneswar,751001.0,NA ,NA ,NA ,S.E. Electrical Circle (RandB) Bhubaneswar,No ,No,EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 07/2024-25,2024_EICCL_105701_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,66,739",No,fixed,,Nil,Nil,15-Oct-2024 05:00 PM,30-Oct-2024 05:30 PM,15-Oct-2024 05:00 PM,30-Oct-2024 05:00 PM,15-Oct-2024 05:00 PM ,22-Oct-2024 05:00 PM ,15-Oct-2024 05:00 PM,30-Oct-2024 05:00 PM,11-Nov-2024 03:00 PM,AOC,"S.E. Electrical (RandB) Odisha, Bhubaneswar",Internal,"AEE SEEC (RandB) Odisha, BBSR, PA to SEEC (RandB) Odisha, BBSR, AEE GE Sub Divn. No.II, BBSR, DAO BBSR (RandB) Divn No.II ans SE, BBSR (RandB) Divn No.II",Nihar Chandra Naik,19-Nov-2024 04:25 PM,finsummary_509868.pdf (562.73 KB),Technical,Opened,Nihar Chandra Naik,01-Nov-2024 11:34 AM,,EIC-CIVIL||SE R and B Electrical,2024_EICCL_105701_1,Bid Identification No.S.E.E.C (RandB) 07/2024-25,"Shifting of existing 11kv line, LT line and S/Stn to nearby safety place for Improvement of Kapilaprasad-Jatani road from 6/000 to 10/000K.M (Birabandha to Jamukoli)",1.0,2593678.0,AADYA URJA SOLUTIONS PRIVATE LIMITED,INR,"14,174,492",05-Feb-2026,"INR 14,174,492",180.0,Nihar Chandra Naik,05-Feb-2026 12:49 PM,Jamukoli.pdf (322.00 KB),AOC,1,2593678,AADYA URJA SOLUTIONS PRIVATE LIMITED,26-Oct-2024 06:43 PM,Accepted-AOC,OK,05-Feb-2026 12:49 PM,Finance,Opened,Nihar Chandra Naik,11-Nov-2024 03:57 PM,,BOQ Comparative Chart,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"A.E.E. SEEC (RandB) Odisha, BBSR, P.A. to SEEC (RandB) Odisha, BBSR, S.E. Bhubaneswar (RandB) Division No.II, D.A.O. Bhubaneswar (RandB) Division No.II, A.E.E., G.E. Sub-Division No.II, BBSR.",Nihar Chandra Naik,07-Nov-2024 12:59 PM,11-Nov-2024 03:00 PM,techsummary_509868.pdf (446.60 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2601140,AYUSH POWER INFRASTRUCTURE,30-Oct-2024 04:53 PM,Rejected-Technical,Not fulfilled the criteria as per DTCN Clause No.11(f),07-Nov-2024 12:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2600728,MANGALA PRASANNA NAYAK,30-Oct-2024 02:19 PM,Rejected-AOC,OK,05-Feb-2026 12:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2600948,M/s BASANTI ELECTRICALS AND CONSTRUCTION,30-Oct-2024 03:37 PM,Rejected-AOC,OK,05-Feb-2026 12:49 PM,,,,,,,,,,,,,,AOC
