S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3309895.0,PUSPANJALI DEHURI,INR,"571,369",Finance,1no,Ashirbad Panda,20-Dec-2025 04:56 PM,finance_571514.pdf,BOQ Comparative Chart,SE,Internal,,Ashirbad Panda,21-Feb-2026 06:08 PM,finsummary_571514.pdf (193.30 KB),CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,2025_CERWI_123141_1,TENDER ONLINE SBPR-16 OF 25-26,N.H-42 to Bisitikra_Road_Pot hole repair and Paver block_0/000 to 0/260,SE,Internal,,Ashirbad Panda,21-Feb-2026 06:07 PM,techsummary_571514.pdf (193.30 KB),1.0,3309895.0,PUSPANJALI DEHURI,16-Dec-2025 11:00 PM,Accepted-AOC,aoc,21-Feb-2026 06:10 PM,21-Feb-2026,"INR 571,369",30.0,Ashirbad Panda,21-Feb-2026 06:10 PM,111.pdf (193.00 KB),aoc,AOC,"4,000",0.0,Nil,Nil,No,"6,720",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy of Tender cost, EMD, GSTIN, PAN, RC and other doc. as per DTCN",N.H-42 to Bisitikra_Road_Pot hole repair and Paver block_0/000 to 0/260,N.H-42 to Bisitikra_Road_Pot hole repair and Paver block_0/000 to 0/260,NA ,NA ,"6,72,120",Civil Works - Roads,NA ,Tender,90.0,30.0,Sambalpur,768001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, SAMBALPUR",No ,No,12-Dec-2025 01:00 PM,20-Dec-2025 10:00 AM,12-Dec-2025 01:00 PM,19-Dec-2025 05:00 PM,12-Dec-2025 01:00 PM ,18-Dec-2025 09:00 AM ,12-Dec-2025 01:00 PM,19-Dec-2025 05:00 PM,Divisional Officer,"RURAL WORKS DIVISION, SAMBALPUR",1,ICICI BANK,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,TENDER ONLINE SBPR-16 OF 25-26,2025_CERWI_123141_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
