Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DTCN,Municipal Bodies||Barbil Municipality,BBLM-5/2025-26,2025_ORULB_119252_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,"Construction of drain near Sukla Birua house at Bakal hutting, Ward No.8, Barbil","Construction of drain near Sukla Birua house at Bakal hutting, Ward No.8, Barbil",Please refer Tender documents. ,NA ,"3,89,000",Civil Works - Others,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"3,890",Yes,percentage,1.0%,Nil,Nil,16-Oct-2025 10:00 AM,07-Nov-2025 11:00 AM,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,NA ,NA ,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,24-Nov-2025 05:05 PM,1.0,Extension of opening date,Date,,AOC,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,16-Feb-2026 06:47 PM,finsummary_555366.pdf (379.15 KB),Technical,open,Ramesh Chandra Nayak,07-Nov-2025 04:40 PM,technical_555366.pdf,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,24-Nov-2025 05:04 PM,24-Nov-2025 05:05 PM,techsummary_555366.pdf (4230.28 KB),Finance,open,Purna Chandra Mahanta,25-Nov-2025 12:31 PM,finance_555366.pdf,BOQ Comparative Chart,Municipal Bodies||Barbil Municipality,2025_ORULB_119252_17,BBLM-5/2025-26,"Construction of drain near Sukla Birua house at Bakal hutting, Ward No.8, Barbil",1.0,3182819.0,ISWAR CHANDRA SAMAL,INR,"349,701",1,3187189,ASHOK KUMAR NAYAK,06-Nov-2025 08:19 AM,Rejected-Finance,Third,16-Feb-2026 06:47 PM,16-Feb-2026,"INR 349,701",90.0,Ramesh Chandra Nayak,16-Feb-2026 06:53 PM,WO17.pdf (257.00 KB),Contact value including GST,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3182819,ISWAR CHANDRA SAMAL,04-Nov-2025 11:24 PM,Accepted-AOC,Lowest,16-Feb-2026 06:53 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3186356,JETHURAM PATRA,05-Nov-2025 11:07 PM,Rejected-Finance,Second,16-Feb-2026 06:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3188084,PRITIRANJAN PATRA,06-Nov-2025 12:06 PM,Rejected-Finance,Four,16-Feb-2026 06:47 PM,,,,,,,,AOC
