EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"55,090",Yes,percentage,1.0%,Nil,Nil,04-Nov-2025 11:00 AM,12-Nov-2025 05:30 PM,04-Nov-2025 11:00 AM,12-Nov-2025 05:00 PM,04-Nov-2025 11:00 AM ,12-Nov-2025 12:00 PM ,04-Nov-2025 11:00 AM,12-Nov-2025 05:00 PM,27-Nov-2025 09:00 AM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"RC PAN GSTIN Notarised Agt.copy of Electrical Contractor, Affidavit and other documents as per DTCN","10,000",0.0,Nil,Nil,No,CONSTRUCTION OF 2 Nos F TYPE QUARTER G1 AT SARASKANA NEW PHC BUILDING UNDER SARASKANA BLOCK FOR THE YEAR 2024-25.,CONSTRUCTION OF 2 Nos F TYPE QUARTER G1 AT SARASKANA NEW PHC BUILDING UNDER SARASKANA BLOCK FOR THE YEAR 2024-25.,Please refer Tender documents. ,NA ,"55,09,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"R.W.Division, Baripada",No ,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,06(Online)/RWD/BPD/2025-26,2025_CERWI_120166_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada",AOC,R.Pradhan,Internal,,Dibyamayee Behera,26-Nov-2025 06:43 PM,27-Nov-2025 09:00 AM,techsummary_561099.pdf (176.24 KB),Finance,.,Rajesh Pradhan,12-Dec-2025 11:15 AM,finance_561099.pdf,BOQ Comparative Chart,R.Pradhan,Internal,,Rajesh Pradhan,17-Dec-2025 11:57 AM,finsummary_561099.pdf (192.63 KB),Technical,.,Dibyamayee Behera,26-Nov-2025 06:33 PM,technical_561099.pdf,1.0,3216832.0,SATYANARAYAN NATH,INR,"4,637,815",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2025_CERWI_120166_18,06(Online)/RWD/BPD/2025-26,CONSTRUCTION OF 2 Nos F TYPE QUARTER G1 AT SARASKANA NEW PHC BUILDING UNDER SARASKANA BLOCK FOR THE YEAR 2024-25.,1,3209528,AMARENDRA KUMAR BASHA,11-Nov-2025 08:50 PM,Rejected-AOC,unsuccessful tender,01-Feb-2026 09:12 AM,31-Dec-2025,"INR 4,637,815",270.0,Rajesh Pradhan,01-Feb-2026 09:12 AM,194.pdf (450.00 KB),AOC
,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3216829,ASISHRANJAN SETHI,12-Nov-2025 12:52 PM,Rejected-AOC,unsuccessful tender,01-Feb-2026 09:12 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3217602,HRUSHIKESH PATRA,12-Nov-2025 03:16 PM,Rejected-AOC,unsuccessful tender,01-Feb-2026 09:12 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3217628,NIRMAL KUMAR BARAL,12-Nov-2025 03:14 PM,Rejected-AOC,unsuccessful tender,01-Feb-2026 09:12 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3209980,PANKAJ KUMAR SENAPATI,10-Nov-2025 09:35 PM,Rejected-AOC,unsuccessful tender,01-Feb-2026 09:12 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3216832,SATYANARAYAN NATH,12-Nov-2025 01:27 PM,Accepted-AOC,Lottery winner,01-Feb-2026 09:12 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3214601,SUBRAT KUMAR MANDAL,11-Nov-2025 06:22 PM,Rejected-AOC,unsuccessful tender,01-Feb-2026 09:12 AM,,,,,,,AOC
