Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2571444",Improvement of water Supply to Udala with laying of pipeline in uncovered area under Udala N.A.C. in Mayurbhanj District,Improvement of water Supply to Udala with laying of pipeline in uncovered area under Udala N.A.C. in Mayurbhanj District,Please refer Tender documents. ,NA ,"1,28,56,000",Civil Works - Water Works,NA ,Tender,120.0,180.0,Udala N.A.C. in Mayurbhanj,757041.0,NA ,NA ,NA ,Bhubaneswar,No ,No,WATCO Bhubaneswar,WATCO (W)-21(01)/2025-26 Dtd.13.10.2025,2025_WATCO_119593_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"1,29,000",Yes,fixed,,Nil,Nil,22-Oct-2025 11:00 AM,10-Nov-2025 12:30 PM,22-Oct-2025 11:00 AM,06-Nov-2025 05:00 PM,22-Oct-2025 11:00 AM ,29-Oct-2025 05:00 PM ,22-Oct-2025 11:00 AM,06-Nov-2025 05:00 PM,09-Dec-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","11,800",Nil,Nil,No,AOC,02-Feb-2026,"INR 10,929,300",180.0,JAYALAXMI BISWAL,02-Feb-2026 04:23 PM,AOC.pdf (857.00 KB),1,3189087,AMRITA PRITAM,06-Nov-2025 04:38 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,Managing Director,Internal,,JAYALAXMI BISWAL,08-Dec-2025 03:51 PM,09-Dec-2025 11:30 AM,techsummary_556401.pdf (7100.57 KB),Finance,Seventeen no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,09-Dec-2025 12:40 PM,,BOQ Comparative Chart,Technical,Seventeen no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,10-Nov-2025 03:10 PM,,WATCO Bhubaneswar,2025_WATCO_119593_1,WATCO (W)-21(01)/2025-26 Dtd.13.10.2025,Improvement of water Supply to Udala with laying of pipeline in uncovered area under Udala N.A.C. in Mayurbhanj District,Managing Director,Internal,,JAYALAXMI BISWAL,02-Feb-2026 04:19 PM,finsummary_556401.pdf (1395.31 KB),1.0,3168339.0,Ashis Kumar Sahu,INR,"10,929,300",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,AOC,,,,,,,2,3168339,Ashis Kumar Sahu,30-Oct-2025 05:09 PM,Accepted-AOC,Lowest bidder in Lottery,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,AOC,,,,,,,3,3183505,BENUDHARA SETHI,06-Nov-2025 02:23 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3160712,Biswajeet Sahoo,27-Oct-2025 06:16 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3154717,CHANDRABHANU BISWAL,03-Nov-2025 05:47 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3175812,CHINTAMANI KUNDA,05-Nov-2025 12:17 AM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3188637,DEMONSTRATIVE SOLAR INDIA PVT. LTD.,06-Nov-2025 01:22 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3178899,DHIRENDRA KISHORE RAY,06-Nov-2025 03:10 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3176218,DHRUBA CHARAN SAHOO,06-Nov-2025 04:02 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,3159857,NILENDRI SAHOO,27-Oct-2025 04:44 PM,Rejected-AOC,Not a lowest bidder,02-Feb-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
