Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, SERWD,Gunupur",Ajaya Kumar Pradhan,07-Jul-2025 07:19 PM,08-Jul-2025 11:00 AM,techsummary_540854.pdf (153.75 KB),Finance,proceddding,Ajaya Kumar Pradhan,26-Feb-2026 11:20 AM,finance_540854.pdf,BOQ Comparative Chart,26-Feb-2026,"INR 983,427.6",180.0,Ajaya Kumar Pradhan,26-Feb-2026 11:27 AM,1634.pdf (410.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",1,2952302,Jeetendra Goudo,05-Jun-2025 12:29 PM,Rejected-Finance,Not Sucess in the Lottery Process,26-Feb-2026 11:23 AM,1.0,2934802.0,RASHMIREKHA SABAT,INR,"983,427.6",Technical,Technical Evalation,Ajaya Kumar Pradhan,07-Jul-2025 07:17 PM,technical_540854.pdf,ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_113765_9,ITDAGNP-03/2024-25,Construction of AWC Building at Denginigarjang under Gunupur Block,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,26-Feb-2026 11:23 AM,finsummary_540854.pdf (757.49 KB),AOC,ST and SC Development Deptt||ITDA Gunupur,ITDAGNP-03/2024-25,2025_STSCD_113765_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Projrct Administrator, ITDA, Gunupur","Projrct Administrator, ITDA, Gunupur",1.0,Fee/PreQual/Technical,.pdf,"Papercost,EMD.Contractorlicense, Affidavit, PAN, GSTIN and other document as per DTCN","4,000",0.0,Nil,Nil,No,23-May-2025 10:00 AM,06-Jun-2025 11:00 AM,23-May-2025 10:00 AM,05-Jun-2025 05:00 PM,23-May-2025 10:00 AM ,05-Jun-2025 05:00 PM ,23-May-2025 10:00 AM,05-Jun-2025 05:00 PM,08-Jul-2025 11:00 AM,"9,834",Yes,percentage,1.0%,Nil,Nil,Construction of AWC Building at Denginigarjang under Gunupur Block,Building work,Please refer Tender documents. ,NA ,"9,83,428",Civil Works - Buildings,NA ,Tender,90.0,180.0,Gunupur,765022.0,NA ,NA ,NA ,"O/o Project Administrator, ITDA, Gunupur",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,2,2934802,RASHMIREKHA SABAT,28-May-2025 12:32 PM,Accepted-AOC,Awarded to Lowest 1,26-Feb-2026 11:27 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2939851,SURANT GAMANGO,05-Jun-2025 03:08 PM,Rejected-Finance,Not Sucess in the Lottery Process,26-Feb-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
