Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
26-Jun-2025 10:00 AM,08-Jul-2025 11:00 AM,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,NA ,NA ,26-Jun-2025 10:00 AM,07-Jul-2025 05:00 PM,1.0,ICICI BANK,"Executive Officer,Belpahar Municipality",At/Po-Belpahar Dist-Jharsuguda Odisha-768218,"7,673",Yes,fixed,,Nil,Nil,BT to the road from Hanuman back side to Viswakarma house via Bagar house in W.N.-10,BT to the road from Hanuman back side to Viswakarma house via Bagar house in W.N.-10,Please refer Tender documents. ,NA ,"7,67,300",Civil Works - Roads,NA ,Tender,90.0,90.0,Belpahar Municipality,768218.0,NA ,NA ,NA ,Belpahar Municipality Office,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of required documents as per DTCN,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Belpahar Municipal Council,EO/BPHM02/25-26,2025_ORULB_114739_53,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Nimai Charan Panda,Internal,,Nilakantha Kisan,09-Sep-2025 11:17 AM,finsummary_544268.pdf (256.50 KB),Nimai Charan Panda,Internal,,Nilakantha Kisan,30-Jul-2025 05:41 PM,techsummary_544268.pdf (256.50 KB),1.0,2991365.0,M/S SASWAT ENTERPRISES,06-Jul-2025 04:58 PM,Accepted-AOC,Tender finalised through transparent lottery system drawn among L1 bidders and winner of lottery,05-Feb-2026 01:00 PM,1.0,2991365.0,M/S SASWAT ENTERPRISES,INR,"767,300",Municipal Bodies||Belpahar Municipal Council,2025_ORULB_114739_53,EO/BPHM02/25-26,BT to the road from Hanuman back side to Viswakarma house via Bagar house in W.N.-10,05-Feb-2026,"INR 767,300",90.0,Nilakantha Kisan,05-Feb-2026 12:59 PM,53.pdf (1931.00 KB),Finance,ok,Nilakantha Kisan,25-Jul-2025 03:57 PM,finance_544268.pdf,BOQ Comparative Chart,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copies of online deposit receipt of EMD and cost of bid documents,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,2991984.0,RABINDRA BISWAL,07-Jul-2025 12:47 PM,Rejected-AOC,Not win the lottery,05-Feb-2026 01:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
