Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, GST, PAN, Valid License, Correctness etc.",EE,Jayanagar,07-Aug-2025 06:00 PM,19-Aug-2025 10:00 AM,07-Aug-2025 06:00 PM,18-Aug-2025 05:00 PM,07-Aug-2025 06:00 PM ,17-Aug-2025 01:30 PM ,07-Aug-2025 06:00 PM,18-Aug-2025 05:00 PM,"38,544",Yes,percentage,1.0%,Nil,Nil,Construction of day care SC Building at Dengaguda under Borigumma Block,Building Work,Please refer Tender documents. ,NA ,"38,54,384",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jeypore,764001.0,NA ,NA ,NA ,Jeypore,No ,No,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,TCN-02/2025-26/EE,2025_CERWI_116603_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,1,3039177,JANHABI BISOI,17-Aug-2025 04:08 PM,Rejected-Finance,6th lowest,01-Nov-2025 01:54 PM,04-Feb-2026,"INR 3,276,612",180.0,Jelin Sheela Kerkatta,04-Feb-2026 03:33 PM,woSCDengaguda.pdf (532.00 KB),EE,Internal,,Debashis Mandal,01-Nov-2025 12:24 PM,techsummary_548680.pdf (822.03 KB),CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_116603_2,TCN-02/2025-26/EE,Construction of day care SC Building at Dengaguda under Borigumma Block,EE,Internal,,Debashis Mandal,01-Nov-2025 01:54 PM,finsummary_548680.pdf (822.03 KB),Finance,Tender opened,Debashis Mandal,19-Aug-2025 12:45 PM,,BOQ Comparative Chart,1.0,3039936.0,TANMAYA KUMAR RATH,INR,"3,276,612",AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3039165,PRASANNA KUMAR PANDA,17-Aug-2025 03:51 PM,Rejected-Finance,5th lowest,01-Nov-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3036385,ROHAN SADANGI,14-Aug-2025 07:17 PM,Rejected-Finance,3rd lowest,01-Nov-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3040049,SHIVA PRASAD MISHRA,18-Aug-2025 01:36 PM,Rejected-Finance,2nd lowest,01-Nov-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3038027,SOUMITRA KUMAR SADANGI,16-Aug-2025 12:36 PM,Rejected-Finance,4th lowest,01-Nov-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3039936,TANMAYA KUMAR RATH,18-Aug-2025 12:46 PM,Accepted-AOC,Successful,04-Feb-2026 03:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
