Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"10,000",0.0,Nil,Nil,No,ST and SC Development Deptt||ITDA Gunupur,ITDAGNP-03/2025-26,2025_STSCD_122322_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,01-Dec-2025 10:00 AM,16-Dec-2025 11:00 AM,01-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,01-Dec-2025 10:00 AM ,15-Dec-2025 05:00 PM ,01-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,20-Dec-2025 05:10 PM,"2,28,282",Yes,percentage,1.0%,Nil,Nil,1.0,experience certificate,Technical Bid,,1,Fee/PreQual/Technical,.pdf,"Papercost, EMD,Contractor license,Affidavit,PAN,GSTIN and other document as per DTCN","Construction of 100 seated hostel at Govt. UGHS, Parichhaguda under Bissamcuttack Blocxk","Construction of 100 seated hostel at Govt. UGHS, Parichhaguda under Bissamcuttack Blocxk",B AND A ,NA ,"2,28,28,244",Civil Works - Buildings,NA ,Tender,90.0,360.0,Gunupur,765022.0,NA ,NA ,NA ,"O/o Project Administrator, ITDA, Gunupur",No ,No,1,ICICI BANK,"O/o Project Administrator, ITDA, Gunupur","O/o Project Administrator, ITDA, Gunupur",AOC,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,27-Feb-2026 07:07 PM,finsummary_568470.pdf (779.84 KB),Technical,technical evalation,Ajaya Kumar Pradhan,20-Dec-2025 05:07 PM,technical_568470.pdf,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,20-Dec-2025 05:08 PM,20-Dec-2025 05:10 PM,techsummary_568470.pdf (335.35 KB),Finance,procedding,Ajaya Kumar Pradhan,27-Feb-2026 07:04 PM,finance_568470.pdf,BOQ Comparative Chart,ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_122322_14,ITDAGNP-03/2025-26,"Construction of 100 seated hostel at Govt. UGHS, Parichhaguda under Bissamcuttack Blocxk",1.0,3300085.0,AMITAV PATNAIK,INR,"22,828,190.25",1,3300085,AMITAV PATNAIK,13-Dec-2025 06:43 PM,Accepted-AOC,Awarded to Lowest 1,27-Feb-2026 07:10 PM,27-Feb-2026,"INR 22,828,190.25",360.0,Ajaya Kumar Pradhan,27-Feb-2026 07:09 PM,3290.pdf (423.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3299460,santosh kumar sethy,13-Dec-2025 01:15 PM,Rejected-Finance,Awarded to Lowest 2,27-Feb-2026 07:07 PM,,,,,,,,AOC
