Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,2025_CERWI_121194_37,Online-09 Dt. 10.10.2025,Repair to Palankka to Tantakera in the District of Puri for the year 2025-26.,1.0,3242429.0,NABAGHAN PRADHAN,INR,"428,033",1,3254040,BASANTA PUJHARI,25-Nov-2025 01:12 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,09-Feb-2026,"INR 428,033",60.0,Jyoti Prakash Samal,09-Feb-2026 06:44 PM,Palanka.pdf (925.00 KB),Finance,All bidders are admitted for finalisation,Rina Kumari Sasmal,19-Dec-2025 01:06 PM,,BOQ Comparative Chart,"Er.Jyoti Prakash Samal,SE",Internal,"Sri Nitesh kumar Kandhway, Smt. Kshyanaprava Mohanty, Smt. Rina Kumari Sasmal, Smt Ipsita Patra,Sri Raj Kishore Pal",Jyoti Prakash Samal,04-Feb-2026 07:19 PM,finsummary_564047.pdf (924.99 KB),"Er.Jyoti Prakash Samal,SE",Internal,"Sri Nitesh kumar Kandhway, Smt. Kshyanaprava Mohanty, Smt. Rina Kumari Sasmal, Smt Ipsita Patra,Sri Raj Kishore Pal",Jyoti Prakash Samal,04-Feb-2026 07:16 PM,techsummary_564047.pdf (924.99 KB),AOC,14-Nov-2025 04:00 PM,26-Nov-2025 11:30 AM,14-Nov-2025 04:00 PM,25-Nov-2025 05:00 PM,14-Nov-2025 04:00 PM ,24-Nov-2025 01:30 PM ,14-Nov-2025 04:00 PM,25-Nov-2025 05:00 PM,"Superintending Engineer,Rural Works Division,Puri","O/o Superintending Engineer,R.W Division,Puri","5,040",Yes,fixed,,Nil,Nil,Repair to Palankka to Tantakera in the District of Puri for the year 2025-26.,Repair to Palankka to Tantakera in the District of Puri for the year 2025-26.,Please refer DTCN. ,NA ,"5,04,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Puri,752001.0,NA ,NA ,NA ,"O/o Superintending Engineer,R.W Division,Puri",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of tender paper, EMD, APS, PAN, GSTIN, Registration Certificate and other documents as per DTCN","4,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,Online-09 Dt. 10.10.2025,2025_CERWI_121194_37,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,2,3242708,BIDYADHAR MOHANTY,23-Nov-2025 02:15 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,3,3233748,"CLEANX, PROP-TALUCHHA BALABHADRA MAHAPATRA",20-Nov-2025 07:53 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3254084,KISHOR PATASANI,25-Nov-2025 01:23 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3242429,NABAGHAN PRADHAN,25-Nov-2025 01:32 AM,Accepted-AOC,"He is the 1st successful lottery winner, so his rate is accepted and awarded.",09-Feb-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3239635,RATNAKAR NAYAK,21-Nov-2025 02:44 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,3247971,SANTOSH KUMAR TRIPATHY,24-Nov-2025 11:24 AM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,3238012,SUJATA PRIYADARSHINI,23-Nov-2025 06:09 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,3246754,SURENDRA BEHERA,22-Nov-2025 05:53 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",04-Feb-2026 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
