Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Repair and restoration of Jodabara MCC in Vyasanagar Municipality,Repair and restoration of Jodabara MCC in Vyasanagar Municipality,Please refer Tender documents. ,NA ,"9,06,152",Civil Works - Others,NA ,Tender,60.0,60.0,VYASANAGAR MUNICIPALITY,755019.0,NA ,NA ,NA ,EXECUTIVE OFFICER CHAMMBER VYASANAGAR MUNICIPALITY,No ,No,"9,070",Yes,fixed,,Nil,Nil,15-Sep-2025 10:00 AM,03-Oct-2025 11:00 AM,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,EXECUTIVE OFFICER,vyasanagar Municipality,Municipal Bodies||Vyasanagar Municipality,2/VNM/2025-26,2025_ORULB_117995_85,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Eo,Internal,"me,je,accountant",Manas Ranjan Sahoo,19-Feb-2026 11:52 AM,techsummary_552460.pdf (407.65 KB),Eo,Internal,"me,je,accountant",Manas Ranjan Sahoo,19-Feb-2026 11:59 AM,finsummary_552460.pdf (407.65 KB),Finance,ok,Manas Ranjan Sahoo,19-Feb-2026 11:47 AM,finance_552460.pdf,BOQ Comparative Chart,1,3099196,DIPENDRA KUMAR JENA,24-Sep-2025 06:21 PM,Accepted-AOC,due to l1,19-Feb-2026 12:13 PM,Municipal Bodies||Vyasanagar Municipality,2025_ORULB_117995_85,2/VNM/2025-26,Repair and restoration of Jodabara MCC in Vyasanagar Municipality,1.0,3099196.0,DIPENDRA KUMAR JENA,INR,"801,971.04",19-Feb-2026,"INR 801,971.04",60.0,Manas Ranjan Sahoo,19-Feb-2026 12:13 PM,works.pdf (283.00 KB),due to l1,AOC
,,.pdf,NIT,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3099893,KALANDI MALIK,25-Sep-2025 01:17 PM,Rejected-Finance,due to l3,19-Feb-2026 11:59 AM,,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3098666,RANJAN KUMAR SETHY,24-Sep-2025 02:20 PM,Rejected-Finance,due to l2,19-Feb-2026 11:59 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3098339,TANMAYA PANDA,24-Sep-2025 12:40 PM,Rejected-Finance,due to l4,19-Feb-2026 11:59 AM,,,,,,,,,,,,,,,,,AOC
