Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE, Drainage Divn,Balasore",SEDDBLS-03-04/2025-26,2025_CEDC_120662_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Renovation of Digansol Nallah with construction of structures near village Kotsahi in Jaleswar Block in Balasore District,IMPROVEMENT WORKS TO DRAINAGE CHANNEL,Please refer Tender documents. ,NA ,"60,02,645",Civil Works - Others,NA ,Tender,90.0,270.0,Jaleswar Block,756032.0,NA ,NA ,NA ,"O/O the S.E., Drainage Division, Balasore",No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,03-Nov-2025 10:00 AM,18-Nov-2025 11:30 AM,03-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,03-Nov-2025 10:00 AM ,10-Nov-2025 05:00 PM ,03-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,01-Dec-2025 11:30 AM,"S.E., Drainage Division, Balasore","S.E., Drainage Division, Balasore, Odisha, Pin-756001","60,026",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"PAN, GSTIN, Contractor RC, Affidavits, Undertakings and Other documents as per DTCN",AOC,Naba Kumar Mahalik SE DD BALASORE,Internal,SWATI ROY DAO DD BALASORE SUBASH SAA ESTIMATOR DD BALASORE,Pallavi Dey,27-Feb-2026 11:19 AM,finsummary_561276.pdf (571.73 KB),27-Feb-2026,"INR 5,102,849",270.0,Pallavi Dey,27-Feb-2026 04:21 PM,digonsol.pdf (514.00 KB),awarded,Finance,The Financial bids of 28 nos. of bidders downloaded successfully.,Naba Kumar Mahalik,03-Dec-2025 11:46 AM,finance_561276.pdf,BOQ Comparative Chart,Technical,The Technical Bid of 29 nos. of bidders have been downloaded successfully.,Naba Kumar Mahalik,26-Nov-2025 06:28 PM,technical_561276.pdf,1,3209719,Anjan kumar Das,10-Nov-2025 07:37 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,1.0,3229898.0,Subrat Kumar Panda,INR,"5,102,849","CE,Drainage,Cuttack||SE,Drainage,Balasore||EE, Drainage Divn,Balasore",2025_CEDC_120662_1,SEDDBLS-03-04/2025-26,Renovation of Digansol Nallah with construction of structures near village Kotsahi in Jaleswar Block in Balasore District,"NKMAHALIK,SE,DD,BLS",Internal,"SUBASHSA,ESTIMATOR,SWATIROY,DAO",Naba Kumar Mahalik,28-Nov-2025 06:53 PM,01-Dec-2025 11:30 AM,techsummary_561276.pdf (1388.95 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3225376,ASHISH KUMAR BARMAN,16-Nov-2025 06:47 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3225934,Bhaskar Karan,16-Nov-2025 07:48 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3232878,BIBHU BHUSAN DASH,17-Nov-2025 04:34 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3228423,BIKASH SAHU,15-Nov-2025 08:52 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3228499,BISWAJIT DALAI,15-Nov-2025 09:45 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3227587,CHINMAY MOHAPATRA,15-Nov-2025 05:19 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,3221970,DHANANJAY MASANTA,13-Nov-2025 04:23 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,3232587,DILLIP KUMAR JENA,17-Nov-2025 03:39 PM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10,3230853,GAGAN KUMAR PRADHAN,17-Nov-2025 10:33 AM,Rejected-Finance,defeated in transparent lottery,27-Feb-2026 11:19 AM,,,,,,,,,,,,,,,,,AOC
