Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"License,GST,PAN,Affidavit, Paper Cost, EMD, Schedule A and E etc as per DTCN",Construction of GPLF- Cum Market Complex Building at Duttapur GP under Dasarathpur GP in the District of Jajpur,Construction of GPLF- Cum Market Complex Building at Duttapur GP under Dasarathpur GP in the District of Jajpur,Please refer tender documents  ,NA ,"22,72,319",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dasarathpur,755006.0,NA ,NA ,NA ,Dasarathpur Block Office,No ,No,"22,723",Yes,percentage,1.0%,Nil,Nil,1.0,Cost of tender paper changed,Other,,"7,080",Nil,Nil,No,1.0,ICICI BANK,"BDO, Dasarathpur","BDO, Dasarathpur",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,"Tender Call Notice No. BDO, Dasarathpur- 01/2025-26",2025_PRDAS_119005_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,15-Oct-2025 11:30 AM,31-Oct-2025 11:30 AM,15-Oct-2025 11:30 AM,30-Oct-2025 05:00 PM,15-Oct-2025 11:30 AM ,29-Oct-2025 05:00 PM ,15-Oct-2025 11:30 AM,30-Oct-2025 05:00 PM,AOC,04-Feb-2026,"INR 1,931,698.61",180.0,Muktikanta Lenka,04-Feb-2026 11:50 AM,DSB.pdf (357.00 KB),AWARD OF CONTRACT,1,3167360,BIJAY KUMAR MOHANTY,30-Oct-2025 12:58 PM,Accepted-AOC,Qualify,04-Feb-2026 11:50 AM,BDO,Internal,"AO, AE",Muktikanta Lenka,04-Feb-2026 11:38 AM,techsummary_554815.pdf (357.08 KB),BDO,Internal,"AO, AE",Muktikanta Lenka,04-Feb-2026 11:41 AM,finsummary_554815.pdf (357.08 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,2025_PRDAS_119005_2,"Tender Call Notice No. BDO, Dasarathpur- 01/2025-26",Construction of GPLF- Cum Market Complex Building at Duttapur GP under Dasarathpur GP in the District of Jajpur,1.0,3167360.0,BIJAY KUMAR MOHANTY,INR,"1,931,698.61",Finance,All Bidders are admitted,Akash Pattnaik,31-Oct-2025 01:39 PM,finance_554815.pdf,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3165777,Greentech Renewable Energies,30-Oct-2025 10:58 AM,Rejected-AOC,Not Qualify,04-Feb-2026 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3165504,M/S BARUNESWAR TRADERS,29-Oct-2025 12:10 PM,Rejected-AOC,Not Qualify,04-Feb-2026 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
