Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Paradeep Municipality,EO/ PDPM/ W_03/ 2025-26,2025_ORULB_116829_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,"Balance work of Construction of Paver Block road from Damodar Nayak house to Swarnalata Mohanty house, Suresh Mohanty house to Ashok Kumar house in ward no 05","Balance work of Construction of Paver Block road from Damodar Nayak house to Swarnalata Mohanty house, Suresh Mohanty house to Ashok Kumar house in ward no 05",Please refer Tender documents. ,NA ,"4,95,501",Civil Works - Others,NA ,Tender,120.0,90.0,PARADEEP MUNICIPALITY,754142.0,NA ,NA ,NA ,PARADEEP MUNICIPALITY,No ,No,"EO, PARADEEP MUNICIPALITY",PARADEEP MUNICIPALITY,"4,955",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid documents,16-Aug-2025 05:00 PM,29-Aug-2025 11:00 AM,16-Aug-2025 05:00 PM,27-Aug-2025 05:00 PM,16-Aug-2025 05:00 PM ,27-Aug-2025 05:00 PM ,16-Aug-2025 05:00 PM,27-Aug-2025 05:00 PM,1.0,ICICI BANK,AOC,Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,21-Feb-2026 10:35 AM,finsummary_549200.pdf (377.02 KB),Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,21-Feb-2026 10:33 AM,techsummary_549200.pdf (377.02 KB),1,3049273,PRASANT KUMAR BARIK,27-Aug-2025 10:28 AM,Rejected-Finance,L3,21-Feb-2026 10:35 AM,1.0,3046169.0,SINGRAY HEMBRAM,INR,"523,400",Municipal Bodies||Paradeep Municipality,2025_ORULB_116829_20,EO/ PDPM/ W_03/ 2025-26,"Balance work of Construction of Paver Block road from Damodar Nayak house to Swarnalata Mohanty house, Suresh Mohanty house to Ashok Kumar house in ward no 05",21-Feb-2026,"INR 523,400",90.0,Bibhuti Tripathy,21-Feb-2026 10:37 AM,20.pdf (377.00 KB),Contract value includes GST.,Finance,All the three bids have been admitted,Bibhuti Tripathy,02-Sep-2025 05:18 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,2,3046169,SINGRAY HEMBRAM,27-Aug-2025 09:46 AM,Accepted-AOC,Contract value includes GST.,21-Feb-2026 10:37 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3049250,SURYAKANT BISWAL,27-Aug-2025 10:46 AM,Rejected-Finance,L2,21-Feb-2026 10:35 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
