Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Const. of Approach Road at 4th SSBN., Malkangiri",Building Work,Please refer Tender documents. ,NA ,"1,16,61,300",Civil Works - Buildings,NA ,Tender,90.0,90.0,Malkangiri,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,Orissa State Police Housing and Welfare Corporation Ltd,21/OPHWC/2025-26,2025_OSPHW_122368_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,"1,16,600",Yes,fixed,,Nil,Nil,01-Dec-2025 06:55 PM,16-Dec-2025 10:30 AM,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,NA ,NA ,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,19-Jan-2026 10:30 AM,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,13-Feb-2026 01:43 PM,finsummary_568676.pdf (830.28 KB),Technical,6 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,16-Dec-2025 11:52 AM,,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,17-Jan-2026 06:58 PM,19-Jan-2026 10:30 AM,techsummary_568676.pdf (350.71 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,19-Jan-2026 11:23 AM,,BOQ Comparative Chart,1,3303370,ASHOK KUMAR SETHI,15-Dec-2025 01:33 PM,Rejected-Finance,DUE TO L2 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,13-Feb-2026 01:43 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_122368_10,21/OPHWC/2025-26,"Const. of Approach Road at 4th SSBN., Malkangiri",1.0,3298455.0,NIRANJAN JENA,INR,"9,913,271",13-Feb-2026,"INR 9,913,271",90.0,Bikram Keshari Malla,13-Feb-2026 01:46 PM,AR_MALAKANGIRI.pdf (80.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 09.02.2026,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3303828,GEETANJALI BEHERA,15-Dec-2025 02:39 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,13-Feb-2026 01:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3304070,JYOTI RANJAN PATTANAIK,15-Dec-2025 04:05 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,17-Jan-2026 06:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3298455,NIRANJAN JENA,12-Dec-2025 06:34 PM,Accepted-AOC,QUALIFIED BIDDER,13-Feb-2026 01:46 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3304289,RAKESH KIRTANIA,15-Dec-2025 04:52 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,13-Feb-2026 01:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3283827,RAMACHANDRA SAMANTA SINGHAR,13-Dec-2025 10:10 PM,Rejected-Finance,DUE TO L1 BIDDER BUT UNSUCCESSFUL IN TRANSPARENT LOTTERY SYSTEM,13-Feb-2026 01:43 PM,,,,,,,,,,,,,,,,,AOC
