Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
15-Apr-2025 04:00 PM,29-Apr-2025 11:30 AM,15-Apr-2025 04:00 PM,28-Apr-2025 05:00 PM,15-Apr-2025 04:00 PM ,21-Apr-2025 04:30 PM ,15-Apr-2025 04:00 PM,28-Apr-2025 05:00 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-02/2025-26 Dt. 10.04.2025,2025_ORULB_112435_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,scanned copies of all documents,"6,000",0.0,Nil,Nil,No,Construction Of 3 set of two-Seater LOO at ward no. 61.,Construction Of 3 set of two-Seater LOO at ward no. 61.,Please refer Tender documents. ,NA ,"14,73,386",Civil Works - Others,NA ,Tender,120.0,60.0,BMC Area,751002.0,Office chamber of EE(Central Tender Cell) ,"UG Floor , Central Tender Cell, BMC,ICOMC TOWER ",22-Apr-2025 12:30 PM ,"Central Tender Cell, BMC",No ,No,EE(Central Tender Cell),"Central Tender Cell, BMC,ICOMC TOWER","14,800",Yes,fixed,,Nil,Nil,1,ICICI BANK,AOC,21-Feb-2026,"INR 1,683,830",60.0,Lipsa Parida,21-Feb-2026 12:04 PM,Workorder_02_7.pdf (247.00 KB),1,2898203,AMIT KUMAR MALLIA,28-Apr-2025 02:39 PM,Rejected-Finance,Rejected,21-Feb-2026 12:01 PM,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYASSTCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,21-Feb-2026 11:57 AM,techsummary_536164.pdf (944.02 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_112435_7,BMC-EE-Tender Cell-02/2025-26 Dt. 10.04.2025,Construction Of 3 set of two-Seater LOO at ward no. 61.,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYASSTCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,21-Feb-2026 12:01 PM,finsummary_536164.pdf (205.73 KB),Finance,2 bids opened successfully,Lipsa Parida,29-Apr-2025 11:51 AM,finance_536164.pdf,BOQ Comparative Chart,1.0,2897574.0,ARNAPURNA DEVI CONSTRUCTION OPC PRIVATE LIMITED,INR,"1,683,830",AOC
,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,2,2897574,ARNAPURNA DEVI CONSTRUCTION OPC PRIVATE LIMITED,28-Apr-2025 11:19 AM,Accepted-AOC,L1 bidder,21-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
