Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
DFO Keonjhar,AT-PO-DIST- KEONJHAR-758001,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, PAN, GST, ContractorRegistration Certificate and Other Documents as per DTCN",29-Oct-2025 10:00 AM,12-Nov-2025 11:30 AM,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,29-Oct-2025 10:00 AM ,11-Nov-2025 05:00 PM ,29-Oct-2025 10:00 AM,11-Nov-2025 05:00 PM,"10,900",Yes,fixed,,Nil,Nil,"Digging of Staggered Trenches near Thakurdihi, Suakati-PRF-II of BJP Range under OMBADC (DPR 2022-23)","Digging of Staggered Trenches near Thakurdihi, Suakati-PRF-II of BJP Range under OMBADC (DPR 2022-23)",Please refer Tender documents. ,NA ,"10,81,881",Civil Works - Water Works,NA ,Tender,120.0,90.0,"Thakurdihi, suakathi-II of BJP Range",758018.0,NA ,NA ,NA ,"Office of the Divisional Forest Officer, Keonjhar",No ,No,"6,000",Nil,Nil,No,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,FEnCC-DFO(T) KJR-02/2025-26,2025_DFOKJ_119942_71,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,07-Feb-2026 06:12 PM,techsummary_559222.pdf (2087.01 KB),"dhanraj HD, IFS",Internal,"Jyotirmaya Suar, Jr Asst, Narayan Panda, Ic Head Clerk, Ashok Kumar Das, ACF, Sudipta Ku Panda, ACF",Dhanraj Hanumant Dhamdhere,07-Feb-2026 06:15 PM,finsummary_559222.pdf (393.81 KB),Finance,BID SUMMARY,Dhanraj Hanumant Dhamdhere,19-Nov-2025 10:52 PM,finance_559222.pdf,BOQ Comparative Chart,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,2025_DFOKJ_119942_71,FEnCC-DFO(T) KJR-02/2025-26,"Digging of Staggered Trenches near Thakurdihi, Suakati-PRF-II of BJP Range under OMBADC (DPR 2022-23)",1.0,3189920.0,SAGARIKA GIRI,INR,"1,085,255",1,3190480,BISHNUPRASAD JENA,06-Nov-2025 06:10 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,07-Feb-2026,"INR 1,085,255",90.0,Dhanraj Hanumant Dhamdhere,07-Feb-2026 06:22 PM,Workorder.pdf (472.00 KB),Work order issued to l1 bidder selected through lottery,AOC
,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3211914,CHHEDILAL KATARUKA,11-Nov-2025 12:28 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3191663,Mamatanjali Sahoo,11-Nov-2025 10:36 AM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3194620,MANAS RANJAN BARIK,07-Nov-2025 05:36 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3213546,Mohammed Nasim,11-Nov-2025 03:23 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3209623,Nagarjun Aruk,10-Nov-2025 07:18 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3197189,NAMITA JENA,11-Nov-2025 11:15 AM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3202707,RAJENDRA NARAYAN SETHY,09-Nov-2025 06:06 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3189920,SAGARIKA GIRI,06-Nov-2025 04:15 PM,Accepted-AOC,Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3210726,SAROJINI JENA,11-Nov-2025 02:58 AM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3185621,SUDHIR KUMAR SWAIN,05-Nov-2025 07:25 PM,Rejected-AOC,Not Selected,07-Feb-2026 06:22 PM,,,,,,,,AOC
