Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Documents,19-May-2025 10:00 AM,02-Jun-2025 11:00 AM,19-May-2025 10:00 AM,31-May-2025 05:00 PM,19-May-2025 10:00 AM ,31-May-2025 05:00 PM ,19-May-2025 10:00 AM,31-May-2025 05:00 PM,"13,289",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_1/2025-26,2025_ORULB_113460_110,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EO, PARADEEP MUNICIPALITY",PARADEEP MUNICIPALITY,Construction of RCC drain back side of Bijaya Market and basti in ward no 15,Construction of RCC drain back side of Bijaya Market and basti in ward no 15,Please refer Tender documents. ,NA ,"13,28,874",Civil Works - Others,NA ,Tender,120.0,90.0,PARADEEP MUNICIPALITY,754142.0,NA ,NA ,NA ,PARADEEP MUNICIPALITY,No ,No,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,AOC,1,2939677,ADHIR KUMAR SAHOO,31-May-2025 06:17 AM,Accepted-AOC,Contract value includes GST.,22-Feb-2026 12:41 PM,Municipal Bodies||Paradeep Municipality,2025_ORULB_113460_110,EO/PDPM/W_1/2025-26,Construction of RCC drain back side of Bijaya Market and basti in ward no 15,1.0,2939677.0,ADHIR KUMAR SAHOO,INR,"1,646,500",Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,22-Feb-2026 12:38 PM,finsummary_540026.pdf (367.25 KB),Finance,Both the bids have been admitted,Dilip Kumar Sethy,21-Jun-2025 01:16 PM,,BOQ Comparative Chart,Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,22-Feb-2026 12:36 PM,techsummary_540026.pdf (367.25 KB),22-Feb-2026,"INR 1,646,500",90.0,Bibhuti Tripathy,22-Feb-2026 12:41 PM,110.pdf (367.00 KB),Contract value includes GST.,AOC
,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,AOC,2,2940829,RAJESH KUMAR BEHERA,31-May-2025 07:31 AM,Rejected-Finance,L2,22-Feb-2026 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
