EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"8,897",Yes,fixed,,Nil,Nil,31-May-2025 03:00 PM,21-Jun-2025 11:00 AM,31-May-2025 03:00 PM,20-Jun-2025 05:00 PM,NA ,NA ,31-May-2025 03:00 PM,20-Jun-2025 05:00 PM,Municipal Bodies||Puri Municipality,P.M. 01/2025-26,2025_ORULB_113908_27,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,720",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF And AFFIDAVIT any other as per DTCN",Construction of Paver/C.C Road from GM C.T Club to C.T Road in W No 25,CIVIL,Please refer Tender documents. ,NA ,"8,89,655",Civil Works - Others,NA ,Tender,120.0,45.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,1.0,ICICI BANK,"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,AOC,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,26-Feb-2026 07:17 PM,finsummary_541543.pdf (4629.61 KB),ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,26-Feb-2026 07:15 PM,techsummary_541543.pdf (4629.61 KB),26-Feb-2026,"INR 756,296.06",45.0,Jayanta Kumar Maitra,26-Feb-2026 07:19 PM,ProceddingPM01Y2526.pdf (4630.00 KB),1,2975543,BISWAJIT RATH,20-Jun-2025 04:40 PM,Accepted-AOC,WON BY LOTTERY PROCESS,26-Feb-2026 07:19 PM,Municipal Bodies||Puri Municipality,2025_ORULB_113908_27,P.M. 01/2025-26,Construction of Paver/C.C Road from GM C.T Club to C.T Road in W No 25,1.0,2975543.0,BISWAJIT RATH,INR,"756,296.06",Finance,"5 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,23-Jun-2025 06:02 PM,finance_541543.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,2,2974457,GADADHAR PRADHAN,19-Jun-2025 09:43 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,26-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2974069,SANGRAM KUMAR BISWAL,20-Jun-2025 11:35 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,26-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2971728,SAROJ KUMAR NAYAK,18-Jun-2025 11:24 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,26-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2972540,SOUMYA RANJAN DAS,18-Jun-2025 06:35 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,26-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,AOC
