Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
472.0,0.0,Nil,Nil,No,Municipal Bodies||Choudwar Municipality,CHM-02/2025-2026,2025_ORULB_117505_69,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Road from Keshab Das house to Pratima sarangi house in Ward No 07 of Choudwar Municipality,Construction of Paver Road from Keshab Das house to Pratima sarangi house in Ward No 07 of Choudwar Municipality,Please refer Tender documents. ,NA ,"97,595",Civil Works - Roads,NA ,Tender,30.0,NA ,Choudwar Municipality,754071.0,NA ,NA ,NA ,Choudwar Municipality,No ,No,976.0,Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,As Per DTCN,06-Sep-2025 11:00 AM,22-Sep-2025 11:00 AM,06-Sep-2025 11:00 AM,20-Sep-2025 05:00 PM,NA ,NA ,06-Sep-2025 11:00 AM,20-Sep-2025 05:00 PM,"Executive Officer, Choudwar Municipality",Choudwar Municipality,AOC,EO,Internal,,Soumya Ranjan Mishra,21-Feb-2026 12:33 PM,finsummary_551287.pdf (1400.45 KB),EO,Internal,,Soumya Ranjan Mishra,21-Feb-2026 12:30 PM,techsummary_551287.pdf (267.22 KB),1.0,3081588.0,GAGAN BIHARI SAMAL,INR,"82,965",Municipal Bodies||Choudwar Municipality,2025_ORULB_117505_69,CHM-02/2025-2026,Construction of Paver Road from Keshab Das house to Pratima sarangi house in Ward No 07 of Choudwar Municipality,1,3088068,ASHOK KUMAR NAIK,19-Sep-2025 09:13 PM,Rejected-Finance,REJECT,21-Feb-2026 12:33 PM,21-Feb-2026,"INR 82,965",30.0,Soumya Ranjan Mishra,21-Feb-2026 12:35 PM,wocs69.pdf (1400.00 KB),Finance,"Tender has been opened in presence of EO,ME,JE in choudwar municipality",Patitapaban Pattnayak,03-Oct-2025 12:21 PM,finance_551287.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,As Per BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3089750,ASHOK KUMAR SAHOO,20-Sep-2025 12:10 PM,Rejected-Finance,REJECT,21-Feb-2026 12:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3087348,"BHABAGRAHI SAHOO, PROP-M/S MAA TARINI STORE",19-Sep-2025 01:09 AM,Rejected-Finance,REJECT,21-Feb-2026 12:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3081588,GAGAN BIHARI SAMAL,17-Sep-2025 08:24 PM,Accepted-AOC,L1,21-Feb-2026 12:35 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3085846,PRAMOD SAMAL,20-Sep-2025 03:20 PM,Rejected-Finance,REJECT,21-Feb-2026 12:33 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3088791,RANJIT KUMAR PRADHAN,19-Sep-2025 05:58 PM,Rejected-Finance,REJECT,21-Feb-2026 12:33 PM,,,,,,,,,,,,,AOC
