Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",0.0,Nil,Nil,No,"Supply andInstallation,testing and commissioning of 10 passenger lift Gplus2 at Collectorate Building, Bhadrak including anciliary Civil Works for the year 2024-2025 Provision for Plastering Granite Tile and Plastic emulsion Pint","Supply andInstallation,testing and commissioning of 10 passenger lift Gplus2 at Collectorate Building, Bhadrak including anciliary Civil Works for the year 2024-2025 Provision for Plastering Granite Tile and Plastic emulsion Pint",Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,30.0,Bhadrak,756100.0,NA ,NA ,NA ,O/O SE Rand B DivisionBhadrak,No ,No,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BHADRAK,SE RandB BDK-12/2025-26-2,2025_EICCL_117571_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"17,930",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Payment receipt of Paper cost, Bid Security , PAN , GSTIN , Contractor Registration Certifi",02-Sep-2025 02:00 PM,11-Sep-2025 11:30 AM,02-Sep-2025 02:00 PM,10-Sep-2025 05:30 PM,NA ,NA ,02-Sep-2025 02:00 PM,10-Sep-2025 05:30 PM,SERandBDivisionBhadrak,O/O SE Rand B DivisionBhadrak,1.0,ICICI BANK,AOC,1,3072574,Chandra Kanta Behera,10-Sep-2025 05:26 PM,Rejected-Technical,Technically DisQualified,07-Feb-2026 12:41 PM,07-Feb-2026,"INR 1,524,197",30.0,Sushree Sangita Nayak,07-Feb-2026 12:47 PM,lift10.pdf (1910.00 KB),Winner of the transparent lottery system.,DebiprasannaGhose,Internal,"DebiprasannaGhose,Upendra Kumar,Sushree sangita Nayak",Sushree Sangita Nayak,07-Feb-2026 12:41 PM,techsummary_551044.pdf (1910.08 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BHADRAK,2025_EICCL_117571_1,SE RandB BDK-12/2025-26-2,"Supply andInstallation,testing and commissioning of 10 passenger lift Gplus2 at Collectorate Building, Bhadrak including anciliary Civil Works for the year 2024-2025 Provision for Plastering Granite Tile and Plastic emulsion Pint",DebiprasannaGhose,Internal,"DebiprasannaGhose,Upendra Kumar,Sushree sangita Nayak",Sushree Sangita Nayak,07-Feb-2026 12:44 PM,finsummary_551044.pdf (1910.08 KB),Finance,TechnicallySubmitted,Sushree Sangita Nayak,07-Feb-2026 12:38 PM,finance_551044.pdf,BOQ Comparative Chart,1.0,3074021.0,M/S Pranaya Keahari Mohapatra,INR,"1,524,197",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2,3071851,GLACTIC ELEVATOR,09-Sep-2025 04:49 PM,Rejected-Technical,Technically DisQualified,07-Feb-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3072607,L.T. ELEVATOR LIMITED,10-Sep-2025 12:55 PM,Rejected-Technical,Technically DisQualified,07-Feb-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3074021,M/S Pranaya Keahari Mohapatra,10-Sep-2025 02:17 PM,Accepted-AOC,Winner of the transparent lottery system.,07-Feb-2026 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3074505,SKYTOUCH LIFTS AND ESCALATORS PRIVATE LIMITED,10-Sep-2025 04:31 PM,Rejected-Technical,Technically DisQualified,07-Feb-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
