S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,2887102.0,RASHMI RANJAN ROUT,INR,"3,550,348",Finance,Seven bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,23-Apr-2025 12:36 PM,finance_535607.pdf,BOQ Comparative Chart,Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,14-Feb-2026 01:05 PM,finsummary_535607.pdf (412.81 KB),Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_112214_2,MC(CMC)CTC_Div-IIINo.1/2025-26,Construction of Paver Block road and RCC drain from Rabinarayan Mohanty res to Fakirrpur main road located at Fakirpur Jagatpur in Ward No.48.,Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,14-Feb-2026 12:36 PM,techsummary_535607.pdf (412.81 KB),1,2886366,AJAYA KUMAR BEHERA,16-Apr-2025 09:22 PM,Rejected-AOC,Rejected,14-Feb-2026 01:39 PM,14-Feb-2026,"INR 3,550,348",90.0,Sanjukta Sa,14-Feb-2026 01:39 PM,4359.pdf (181.00 KB),wo,AOC,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.1/2025-26,2025_ORULB_112214_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Block road and RCC drain from Rabinarayan Mohanty res to Fakirrpur main road located at Fakirpur Jagatpur in Ward No.48.,Construction of Paver Block road and RCC drain from Rabinarayan Mohanty res to Fakirrpur main road located at Fakirpur Jagatpur in Ward No.48.,Please refer Tender documents. ,NA ,"41,76,389",Civil Works - Others,NA ,Tender,120.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,08-Apr-2025 11:00 AM,22-Apr-2025 10:00 AM,08-Apr-2025 11:00 AM,17-Apr-2025 05:00 PM,NA ,NA ,08-Apr-2025 11:00 AM,17-Apr-2025 05:00 PM,1.0,ICICI BANK,"41,800",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2884611,BICHITRA NANDA BEHERA,15-Apr-2025 12:57 PM,Rejected-AOC,Rejected,14-Feb-2026 01:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.xls,Bill of Quantity,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2885727,RASHMI RANJAN PASAYAT,16-Apr-2025 05:28 PM,Rejected-AOC,Rejected,14-Feb-2026 01:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2887102,RASHMI RANJAN ROUT,17-Apr-2025 12:43 PM,Accepted-AOC,Accepted,14-Feb-2026 01:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2885302,Saroj Kumar Mallick,15-Apr-2025 08:06 PM,Rejected-AOC,Rejected,14-Feb-2026 01:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2885431,SOUBHAGYA RANJAN MOHAPATRA,16-Apr-2025 08:07 PM,Rejected-AOC,Rejected,14-Feb-2026 01:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2885328,Sri Sisir Mallick,15-Apr-2025 08:28 PM,Rejected-AOC,Rejected,14-Feb-2026 01:39 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
