Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK-II,16 OF 2025-26,2025_CERWI_123216_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,600",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Divisional Officer,"RURAL WORKS DIVISION NO.II, CUTTACK",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,GST PAN REGISTRATION SCHEDULE AEF AND OTHER DOCUMENTS AS PER DTCN,16-Dec-2025 11:00 AM,24-Dec-2025 11:30 AM,16-Dec-2025 11:00 AM,23-Dec-2025 05:00 PM,16-Dec-2025 11:00 AM ,23-Dec-2025 02:00 PM ,16-Dec-2025 11:00 AM,23-Dec-2025 05:00 PM,Ghodabar to Krushnapur _Road_RCC Drain with cover slab _1/200 to 1/500,Ghodabar to Krushnapur _Road_RCC Drain with cover slab _1/200 to 1/500,NA ,NA ,"12,60,302",Miscellaneous Works,NA ,Tender,90.0,60.0,Cuttack,753004.0,NA ,NA ,NA ,"RURAL WORKS DIVISION NO.II, CUTTACK",No ,No,AOC,05-Feb-2026,"INR 1,071,383",60.0,Monalisa Mahunta,05-Feb-2026 01:06 PM,aicghoda.pdf (681.00 KB),AGREEMENT DRAWN.,1,3324086,"LAXMI CONSTRUCTION,PROP.-PRADIPTA RANJAN DALAI",23-Dec-2025 12:06 PM,Accepted-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM.",05-Feb-2026 01:06 PM,SE,Internal,EE AND DAO,Monalisa Mahunta,05-Feb-2026 01:01 PM,techsummary_571699.pdf (271.27 KB),SE,Internal,EE AND DAO,Monalisa Mahunta,05-Feb-2026 01:03 PM,finsummary_571699.pdf (271.27 KB),CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK-II,2025_CERWI_123216_1,16 OF 2025-26,Ghodabar to Krushnapur _Road_RCC Drain with cover slab _1/200 to 1/500,1.0,3324086.0,"LAXMI CONSTRUCTION,PROP.-PRADIPTA RANJAN DALAI",INR,"1,071,383",Finance,summary,Monalisa Mahunta,24-Dec-2025 12:09 PM,finance_571699.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3324568,Lija Rout,23-Dec-2025 02:58 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM.",05-Feb-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3320729,M/S. RAJ RIYANSH CONSTRUCTIONS,21-Dec-2025 05:30 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM.",05-Feb-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3324112,RASHMI RANJAN PANDA,23-Dec-2025 11:30 AM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM.",05-Feb-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3323507,ROSALIN NAYAK,23-Dec-2025 12:39 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM.",05-Feb-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3318262,Sujit Kumar Das,22-Dec-2025 02:50 PM,Rejected-AOC,"AFTER DRAWL OF LOTTERY, THE BIDDER IS DIS-QUALIFIED AS PER CODAL RULE OF LOTTERY SYSTEM.",05-Feb-2026 01:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
